Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Pitch,Roll,Yaw
1747510092.10,-0.065,-0.038,0.114,-0.267,-0.524,-0.151,24.348,8.486,-28.487
1747510092.12,0.016,-0.077,0.030,-0.015,-0.760,-0.155,24.150,7.797,-28.633
1747510092.14,0.026,-0.033,-0.098,0.269,-1.039,-0.366,24.256,6.891,-28.972
1747510092.16,0.027,-0.051,-0.008,0.492,-0.702,-0.472,24.648,6.097,-29.568
1747510092.18,-0.004,-0.015,0.066,0.420,-0.556,-0.392,25.141,5.680,-30.187
1747510092.20,0.035,-0.009,0.146,0.206,-0.548,-0.232,25.467,5.234,-30.617
1747510092.22,0.047,0.000,0.165,-0.070,-0.625,-0.167,25.521,4.682,-30.879
1747510092.24,0.058,-0.014,0.086,-0.236,-0.718,-0.132,25.316,3.976,-31.043
1747510092.26,0.014,0.012,0.019,-0.260,-0.348,-0.099,25.025,3.346,-31.174
1747510092.28,-0.008,0.006,-0.051,-0.312,0.024,-0.027,24.687,3.204,-31.232
1747510092.30,0.009,0.011,-0.026,-0.227,0.073,0.036,24.367,3.301,-31.203
1747510092.32,0.015,-0.005,0.015,-0.183,-0.191,0.089,24.157,3.230,-31.110
1747510092.34,0.011,-0.024,0.122,-0.276,-0.868,-0.004,23.900,2.554,-31.025
1747510092.36,-0.010,-0.005,0.100,-0.213,-1.321,-0.202,23.605,1.344,-31.134
1747510092.38,-0.018,0.029,-0.027,0.128,-0.960,-0.352,23.531,0.100,-31.491
1747510092.40,0.015,0.088,-0.107,0.259,-0.354,-0.373,23.781,-0.455,-31.954
1747510092.42,0.023,0.073,-0.082,0.275,0.064,-0.266,24.091,-0.396,-32.351
1747510092.44,0.027,0.037,-0.043,0.224,-0.324,-0.206,24.383,-0.362,-32.635
1747510092.46,0.052,0.022,0.099,0.104,-1.188,-0.299,24.574,-1.134,-32.926
1747510092.48,0.050,0.085,0.129,0.007,-1.592,-0.463,24.642,-2.559,-33.404
1747510092.50,0.007,0.084,0.016,0.277,-1.167,-0.511,24.807,-3.894,-34.000
1747510092.52,-0.022,0.125,-0.201,0.811,-0.499,-0.466,25.456,-4.655,-34.566
1747510092.54,-0.029,0.205,-0.195,1.276,0.114,-0.259,26.698,-4.646,-34.919
1747510092.56,-0.015,0.219,-0.077,1.317,-0.228,-0.119,28.226,-4.631,-34.971
1747510092.58,-0.082,0.202,0.120,1.109,0.017,-0.168,29.665,-4.786,-35.049
1747510092.60,-0.030,0.030,0.080,0.253,0.578,0.232,30.482,-4.532,-34.968
1747510092.62,-0.008,0.105,0.159,-0.450,1.793,0.494,30.280,-3.454,-34.462
1747510092.64,-0.160,0.163,-0.154,-0.717,3.859,0.705,29.596,-0.675,-33.771
1747510092.66,-0.039,0.065,-0.202,-0.956,5.292,1.267,28.639,4.070,-32.469
1747510092.68,0.147,-0.069,-0.108,-1.098,4.598,1.613,27.680,8.908,-30.456
1747510092.70,0.112,-0.020,0.076,-1.540,2.500,1.814,26.581,11.796,-27.958
1747510092.72,-0.075,0.122,0.186,-1.847,1.353,1.301,25.059,12.790,-25.547
1747510092.74,-0.085,0.103,0.094,-2.041,1.552,0.621,23.138,13.655,-23.910
1747510092.76,0.101,0.180,-0.188,-2.068,2.222,0.705,20.993,15.259,-22.585
1747510092.78,0.116,0.019,-0.333,-1.899,2.349,1.182,19.107,17.287,-20.846
1747510092.80,0.173,0.071,-0.252,-1.205,2.159,1.467,17.862,19.246,-18.738
1747510092.82,-0.046,0.039,-0.133,-0.412,1.530,1.120,17.560,20.828,-16.976
1747510092.84,-0.053,-0.066,0.040,-0.208,0.666,0.739,17.671,21.775,-15.892
1747510092.86,-0.082,-0.015,0.098,-0.514,-0.203,0.436,17.555,21.758,-15.168
1747510092.88,-0.212,0.001,0.128,-1.009,-0.844,-0.083,16.858,21.000,-14.641
1747510092.90,-0.462,-0.086,0.069,-1.015,-1.218,-0.913,15.470,19.790,-14.820
1747510092.92,-0.269,-0.157,-0.063,-0.366,-0.895,-1.216,14.307,18.801,-15.816
1747510092.94,-0.067,-0.020,-0.083,-0.224,-0.302,-1.075,13.635,18.415,-17.084
1747510092.96,0.001,0.161,-0.169,-0.700,1.085,-0.474,12.881,18.914,-17.869
1747510092.98,0.011,0.068,-0.107,-1.296,2.372,0.216,11.736,20.989,-17.605
1747510093.00,-0.045,-0.016,0.040,-1.478,2.589,0.369,10.393,23.744,-16.674
1747510093.02,-0.175,-0.130,0.044,-0.844,0.959,-0.177,9.199,25.691,-15.925
1747510093.04,-0.225,-0.179,0.262,0.390,-0.412,-0.823,8.706,26.162,-16.440
1747510093.06,-0.141,-0.034,0.318,0.751,-2.185,-1.180,8.887,24.817,-17.851
1747510093.08,-0.109,0.034,0.304,0.466,-2.553,-1.329,8.973,22.141,-19.550
1747510093.10,-0.061,0.353,0.026,-0.785,0.400,-0.501,8.470,20.951,-20.621
1747510093.12,0.192,0.163,-0.105,-1.961,3.107,1.019,7.056,22.967,-19.773
1747510093.14,0.069,-0.026,-0.089,-2.196,3.130,1.781,5.537,26.393,-17.180
1747510093.16,-0.320,-0.053,-0.206,-0.813,3.916,0.828,4.597,30.076,-14.766
1747510093.18,-0.104,-0.217,-0.168,0.024,2.793,0.252,4.638,33.877,-14.106
1747510093.20,-0.254,0.057,0.135,-0.168,2.915,-0.318,4.584,36.928,-14.132
1747510093.22,0.010,-0.025,-0.194,-0.080,3.221,-0.157,4.204,40.493,-14.284
1747510093.24,0.040,-0.089,-0.090,-0.028,2.272,0.014,4.184,43.751,-14.274
1747510093.26,-0.150,-0.031,0.168,-0.524,0.885,-0.397,3.845,45.482,-14.224
1747510093.28,-0.205,-0.169,0.089,-0.688,0.339,-0.830,2.813,46.187,-14.165
1747510093.30,-0.229,-0.103,-0.021,-0.373,0.138,-1.206,1.541,46.426,-14.561
1747510093.32,0.023,-0.026,0.046,-0.486,-0.242,-1.129,0.228,46.371,-15.183
1747510093.34,0.278,0.192,-0.011,-0.647,-0.114,-0.540,-0.941,46.112,-15.369
1747510093.35,0.102,0.332,-0.266,-0.355,1.429,0.223,-1.470,47.022,-15.075
1747510093.38,0.229,0.068,0.056,-0.478,0.853,0.925,-1.300,48.287,-14.186
