Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Pitch,Roll,Yaw
1746584982.28,-0.136,-0.117,0.192,-1.990,-1.561,0.170,-54.644,56.654,114.302
1746584982.30,-0.004,-0.166,0.239,-2.342,-0.040,0.182,-55.817,58.829,118.118
1746584982.32,0.106,-0.192,0.151,-2.219,1.659,0.395,-56.832,63.554,122.647
1746584982.34,0.077,-0.209,-0.005,-1.203,2.516,0.470,-57.185,69.164,126.386
1746584982.36,0.005,-0.229,-0.073,-0.257,2.274,0.327,-56.977,73.415,128.065
1746584982.38,0.048,-0.140,-0.150,0.110,1.666,-0.202,-56.877,75.735,128.168
1746584982.40,0.048,-0.042,-0.135,-0.115,0.875,-0.972,-57.543,76.877,127.811
1746584982.42,-0.018,-0.080,-0.044,-0.470,0.993,-1.287,-58.915,77.915,127.894
1746584982.44,-0.115,-0.249,0.181,-0.712,1.377,-1.281,-60.490,79.995,128.662
1746584982.46,-0.157,-0.381,0.036,-0.928,0.813,-1.263,-62.061,82.600,130.102
1746584982.48,-0.078,-0.280,-0.117,-1.174,0.147,-1.742,-63.822,85.096,132.384
1746584982.50,0.039,-0.118,0.010,-1.178,0.222,-2.999,-66.565,87.903,135.238
1746584982.51,0.114,-0.070,0.051,-1.266,-0.050,-4.335,-70.788,91.530,138.947
1746584982.54,0.142,-0.040,-0.004,-1.699,-1.132,-4.937,-76.024,98.021,146.354
1746584982.56,0.145,-0.044,-0.056,-2.232,-2.884,-4.154,-80.601,113.527,164.545
1746584982.58,0.138,0.724,0.157,-2.134,-4.158,-2.233,-82.149,137.944,-166.753
1746584982.59,0.011,1.438,0.227,-0.879,-4.058,-0.075,-81.402,147.595,-151.936
1746584982.61,-0.398,0.746,-0.079,0.523,-2.131,0.230,-81.228,142.953,-153.395
1746584982.63,-0.162,-0.101,-0.484,0.174,-2.141,-0.438,-81.641,138.935,-154.773
1746584982.65,0.041,-0.334,0.080,-0.428,-1.722,-0.792,-82.017,141.689,-149.818
1746584982.67,0.250,-0.248,0.102,-0.549,-2.023,-0.506,-81.944,146.499,-142.740
1746584982.69,0.092,0.074,0.195,-0.137,-1.199,-0.181,-81.819,148.359,-139.412
1746584982.71,0.047,-0.036,0.220,0.074,0.251,0.107,-81.836,148.039,-139.606
1746584982.73,-0.189,0.141,0.239,0.271,1.550,-0.032,-81.991,148.579,-141.102
1746584982.75,-0.317,0.010,-0.084,0.550,1.525,-0.008,-82.413,148.700,-142.778
1746584982.77,-0.140,-0.068,-0.106,0.577,1.683,-0.081,-82.994,148.026,-145.223
1746584982.79,0.019,0.035,0.046,0.531,2.073,-0.146,-83.608,148.325,-147.157
1746584982.81,0.127,0.066,-0.041,0.369,1.469,-0.155,-84.149,149.309,-148.279
1746584982.83,0.137,0.063,-0.071,0.246,0.909,-0.220,-84.545,150.734,-148.149
1746584982.85,0.083,0.018,0.016,0.295,1.004,-0.194,-84.943,152.674,-147.724
1746584982.87,0.097,-0.094,0.002,0.194,0.718,0.081,-85.238,152.897,-148.523
1746584982.89,-0.003,-0.098,0.001,0.029,0.417,0.161,-85.261,150.854,-151.202
1746584982.91,-0.095,-0.009,0.004,-0.024,0.257,-0.014,-85.218,150.449,-151.999
1746584982.93,0.035,-0.167,-0.111,-0.149,-0.818,-0.636,-85.279,155.087,-147.055
1746584982.95,0.130,-0.092,-0.113,0.161,-1.457,-0.585,-85.581,161.452,-139.733
1746584982.97,0.039,0.086,-0.087,-0.043,-1.458,-0.825,-85.858,169.765,-130.065
1746584982.99,-0.025,0.100,-0.009,-0.212,-0.927,-0.920,-85.768,-177.503,-115.926
1746584983.01,-0.016,0.063,0.007,-0.190,-0.475,-0.752,-85.387,-166.041,-104.487
1746584983.03,0.008,0.033,-0.049,-0.198,-0.187,-0.366,-85.005,-159.905,-98.753
1746584983.05,-0.108,0.051,-0.029,-0.209,0.339,-0.103,-84.687,-158.107,-97.823
1746584983.07,-0.182,0.116,-0.007,0.118,1.174,0.296,-84.759,-159.682,-101.038
1746584983.09,-0.091,0.049,-0.017,0.171,1.604,-0.148,-84.906,-158.395,-102.109
1746584983.11,0.005,0.066,-0.006,0.426,1.939,0.088,-85.245,-153.706,-100.208
1746584983.13,-0.023,0.110,-0.032,0.113,1.425,0.275,-85.629,-152.607,-101.805
1746584983.15,-0.000,-0.047,-0.050,0.051,0.667,0.243,-85.825,-154.749,-105.852
1746584983.17,0.033,-0.076,-0.033,0.244,0.085,0.123,-86.054,-156.169,-108.350
1746584983.19,0.117,-0.022,-0.010,0.478,0.087,-0.018,-86.460,-154.271,-107.152
