Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Pitch,Roll,Yaw
1747666186.14,0.002,-0.009,-0.012,-0.016,0.001,0.009,-86.824,54.955,62.257
1747666186.14,-0.005,-0.016,-0.008,-0.036,0.003,0.005,-86.832,55.197,62.500
1747666186.15,-0.003,-0.010,0.001,-0.048,-0.006,0.000,-86.847,55.454,62.756
1747666186.15,0.006,0.002,-0.011,-0.050,-0.031,-0.000,-86.865,55.700,63.013
1747666186.16,0.021,0.011,-0.005,-0.061,-0.010,-0.005,-86.886,56.044,63.372
1747666186.17,0.031,0.006,0.019,-0.051,0.017,-0.001,-86.904,56.514,63.840
1747666186.18,0.022,-0.005,0.032,-0.041,0.012,0.012,-86.913,57.008,64.325
1747666186.19,-0.006,-0.010,0.019,-0.046,-0.006,0.024,-86.913,57.536,64.852
1747666186.20,-0.030,-0.009,0.011,-0.065,0.006,0.022,-86.917,58.127,65.445
1747666186.21,-0.033,-0.011,0.015,-0.086,0.032,0.017,-86.930,58.880,66.190
1747666186.22,-0.023,-0.012,0.010,-0.087,0.058,0.005,-86.951,59.764,67.049
1747666186.23,-0.016,-0.006,-0.002,-0.069,0.045,0.002,-86.968,60.490,67.746
1747666186.24,-0.007,0.002,-0.021,-0.058,0.008,-0.004,-86.982,61.094,68.335
1747666186.25,0.006,0.009,-0.032,-0.050,-0.030,-0.009,-86.997,61.659,68.906
1747666186.26,0.020,0.012,-0.039,-0.036,-0.039,-0.020,-87.015,62.100,69.370
1747666186.27,0.038,0.007,-0.039,-0.019,0.003,-0.015,-87.035,62.297,69.578
1747666186.28,0.042,-0.004,-0.037,-0.006,0.040,-0.003,-87.047,62.324,69.591
1747666186.29,0.022,-0.012,-0.026,-0.017,0.039,-0.006,-87.058,62.397,69.642
1747666186.30,0.014,-0.023,-0.009,-0.030,0.031,0.015,-87.066,62.661,69.887
1747666186.31,0.013,-0.019,0.003,-0.045,0.031,0.033,-87.064,63.142,70.351
1747666186.32,-0.011,0.001,0.010,-0.044,0.020,0.028,-87.060,63.695,70.891
1747666186.33,-0.031,0.016,0.008,-0.034,-0.004,0.022,-87.054,64.127,71.319
1747666186.34,-0.034,0.022,0.000,-0.013,-0.012,0.023,-87.044,64.390,71.588
1747666186.35,-0.028,0.019,-0.006,0.008,-0.015,0.017,-87.028,64.470,71.677
1747666186.36,-0.018,0.011,-0.016,0.020,-0.017,0.002,-87.013,64.317,71.532
1747666186.37,-0.001,0.000,-0.027,0.040,-0.019,0.003,-87.000,63.957,71.182
1747666186.38,0.018,-0.001,-0.019,0.045,0.015,-0.010,-86.988,63.519,70.747
1747666186.39,0.035,0.003,0.003,0.037,0.057,-0.015,-86.984,63.095,70.301
1747666186.40,0.035,-0.010,0.007,0.020,0.059,0.015,-86.977,62.870,70.041
1747666186.41,0.017,-0.015,0.012,0.010,0.090,0.028,-86.966,62.875,70.004
1747666186.42,-0.002,-0.016,0.026,0.004,0.085,0.030,-86.954,62.985,70.062
1747666186.43,-0.012,-0.010,0.021,0.005,0.063,0.037,-86.939,63.120,70.155
1747666186.44,-0.005,-0.003,0.024,0.017,0.045,0.045,-86.918,63.181,70.184
1747666186.45,0.010,0.002,0.026,0.023,0.017,0.043,-86.888,63.130,70.116
1747666186.46,0.022,0.004,0.029,0.023,-0.008,0.026,-86.861,63.063,70.046
1747666186.47,0.028,0.004,0.019,0.040,-0.037,0.005,-86.840,62.880,69.876
1747666186.48,0.028,0.012,0.011,0.053,-0.069,-0.004,-86.824,62.471,69.496
1747666186.49,0.012,0.014,0.014,0.051,-0.093,-0.013,-86.813,61.948,69.021
1747666186.50,-0.007,0.004,0.034,0.044,-0.071,-0.013,-86.810,61.498,68.618
1747666186.51,-0.021,0.000,0.032,0.058,-0.039,-0.005,-86.804,61.017,68.167
1747666186.52,-0.038,0.002,0.025,0.056,-0.044,-0.005,-86.794,60.540,67.712
1747666186.53,-0.045,-0.004,0.017,0.058,-0.034,-0.006,-86.781,60.087,67.283
1747666186.54,-0.024,-0.014,0.014,0.080,-0.007,0.007,-86.762,59.554,66.760
1747666186.55,0.004,-0.016,0.004,0.113,-0.013,0.029,-86.723,58.877,66.087
1747666186.56,0.024,-0.004,-0.002,0.118,-0.014,0.042,-86.668,58.146,65.362
1747666186.57,0.032,0.010,0.002,0.120,-0.020,0.055,-86.607,57.462,64.687
1747666186.58,0.024,0.011,-0.000,0.139,-0.046,0.066,-86.541,56.793,64.034
1747666186.59,0.006,0.002,-0.003,0.144,-0.073,0.070,-86.469,56.024,63.298
1747666186.60,-0.005,-0.007,0.016,0.129,-0.073,0.063,-86.401,55.305,62.621
1747666186.61,-0.004,-0.010,0.028,0.143,-0.049,0.054,-86.337,54.570,61.920
1747666186.62,-0.001,-0.002,0.025,0.153,-0.025,0.046,-86.269,53.741,61.111
1747666186.63,0.005,0.005,0.037,0.140,-0.009,0.039,-86.201,52.963,60.341
1747666186.64,0.005,0.006,0.046,0.138,-0.014,0.040,-86.133,52.289,59.671
1747666186.65,-0.001,0.006,0.025,0.166,-0.059,0.032,-86.061,51.538,58.938
1747666186.66,-0.008,0.006,-0.002,0.202,-0.098,0.029,-85.980,50.538,57.982
1747666186.67,-0.004,0.005,-0.008,0.237,-0.120,0.034,-85.887,49.295,56.798
1747666186.68,0.001,0.005,-0.012,0.281,-0.124,0.040,-85.778,47.935,55.505
1747666186.69,0.004,0.011,-0.015,0.312,-0.105,0.046,-85.651,46.475,54.107
1747666186.70,0.001,0.011,0.004,0.297,-0.072,0.057,-85.514,45.128,52.808
1747666186.71,-0.013,0.002,0.029,0.294,-0.019,0.067,-85.376,44.038,51.741
1747666186.72,-0.034,-0.003,0.035,0.312,0.020,0.069,-85.231,43.031,50.729
1747666186.73,-0.058,-0.009,0.023,0.344,0.034,0.065,-85.075,41.950,49.628
1747666186.74,-0.060,-0.017,0.007,0.368,0.048,0.065,-84.901,40.762,48.412
