Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Pitch,Roll,Yaw
1747685592.10,0.004,0.000,-0.006,0.025,-0.021,0.040,-86.380,29.453,19.872
1747685592.11,-0.002,0.008,0.003,-0.008,-0.015,0.017,-86.364,29.528,19.959
1747685592.12,-0.005,-0.007,-0.007,-0.009,-0.009,-0.008,-86.368,29.461,19.899
1747685592.13,0.005,-0.009,-0.001,0.007,-0.004,0.001,-86.372,29.336,19.778
1747685592.13,0.013,-0.004,0.002,-0.007,-0.009,0.011,-86.371,29.374,19.820
1747685592.14,0.006,0.001,0.002,-0.021,-0.005,0.011,-86.376,29.578,20.028
1747685592.15,-0.004,-0.002,0.003,-0.024,-0.004,0.009,-86.384,29.850,20.303
1747685592.16,-0.010,-0.007,-0.008,-0.019,-0.000,0.002,-86.387,30.039,20.493
1747685592.17,-0.001,-0.005,-0.007,-0.022,-0.005,0.005,-86.394,30.144,20.599
1747685592.18,0.014,0.005,-0.002,-0.011,-0.015,0.003,-86.402,30.256,20.717
1747685592.19,0.024,0.013,0.004,0.003,-0.003,-0.012,-86.404,30.198,20.665
1747685592.20,0.026,0.016,0.010,-0.001,0.006,-0.016,-86.407,30.090,20.556
1747685592.21,0.017,0.004,0.009,-0.000,-0.008,-0.013,-86.411,30.017,20.483
1747685592.22,0.007,-0.014,0.001,-0.011,-0.028,-0.010,-86.416,29.962,20.438
1747685592.23,0.003,-0.018,-0.005,-0.016,-0.039,-0.016,-86.427,29.896,20.391
1747685592.24,0.012,-0.008,-0.002,-0.009,-0.060,-0.009,-86.437,29.776,20.299
1747685592.25,0.029,0.002,-0.002,0.007,-0.056,0.007,-86.436,29.728,20.285
1747685592.26,0.037,0.007,0.005,0.012,-0.049,0.008,-86.428,29.759,20.346
1747685592.27,0.022,0.003,0.011,0.014,-0.043,0.003,-86.418,29.800,20.414
1747685592.28,0.001,-0.004,0.003,0.022,-0.015,0.006,-86.406,29.827,20.458
1747685592.29,-0.014,-0.007,0.005,0.020,0.006,0.007,-86.394,29.843,20.476
1747685592.30,-0.024,-0.005,0.013,0.016,0.022,0.001,-86.384,29.814,20.439
1747685592.31,-0.022,-0.007,0.010,0.006,0.015,0.006,-86.376,29.797,20.409
1747685592.32,-0.011,-0.007,0.003,-0.003,-0.005,0.006,-86.372,29.873,20.482
1747685592.33,-0.001,-0.005,0.000,-0.005,-0.020,-0.009,-86.372,29.950,20.567
1747685592.34,0.010,0.004,0.000,0.007,-0.032,0.001,-86.371,30.004,20.636
1747685592.35,0.016,0.015,0.000,0.024,-0.011,0.022,-86.360,30.089,20.734
1747685592.36,0.007,0.012,0.009,0.024,0.026,0.043,-86.339,30.234,20.876
1747685592.37,-0.024,0.001,0.020,0.024,0.055,0.036,-86.318,30.412,21.030
1747685592.38,-0.049,-0.008,0.016,0.012,0.075,0.025,-86.305,30.561,21.142
1747685592.39,-0.050,-0.013,0.019,-0.005,0.100,0.007,-86.302,30.702,21.233
1747685592.40,-0.026,-0.003,0.021,-0.020,0.097,-0.051,-86.316,30.618,21.092
1747685592.41,0.014,0.027,0.010,-0.000,0.102,-0.001,-86.330,30.484,20.900
1747685592.42,0.029,-0.005,0.011,-0.006,0.093,0.026,-86.326,30.681,21.041
1747685592.43,0.020,-0.002,0.001,-0.024,0.072,0.009,-86.326,30.980,21.292
1747685592.44,0.009,0.012,-0.012,-0.035,0.042,-0.017,-86.343,31.138,21.419
1747685592.45,0.009,0.015,-0.017,-0.033,0.032,-0.034,-86.372,31.076,21.337
1747685592.46,0.016,0.004,-0.013,-0.031,0.028,-0.029,-86.401,30.912,21.156
1747685592.47,0.023,-0.006,-0.009,-0.038,0.021,-0.024,-86.431,30.819,21.049
1747685592.48,0.018,-0.006,-0.008,-0.049,0.014,-0.033,-86.464,30.791,21.010
1747685592.49,0.007,-0.004,-0.007,-0.049,0.005,-0.042,-86.500,30.757,20.972
1747685592.50,0.000,0.002,-0.006,-0.043,0.011,-0.043,-86.533,30.703,20.914
1747685592.51,0.000,0.003,-0.011,-0.039,0.024,-0.047,-86.565,30.591,20.792
1747685592.52,0.004,-0.000,-0.020,-0.040,0.023,-0.047,-86.594,30.410,20.597
1747685592.53,0.010,-0.007,-0.028,-0.034,0.030,-0.046,-86.622,30.218,20.390
1747685592.54,0.021,-0.007,-0.031,-0.021,0.029,-0.030,-86.642,30.077,20.232
1747685592.55,0.024,-0.002,-0.034,-0.015,0.001,-0.020,-86.654,30.025,20.171
1747685592.56,0.020,0.007,-0.040,-0.009,-0.013,-0.007,-86.659,30.004,20.155
1747685592.57,0.013,0.010,-0.031,-0.017,0.018,-0.009,-86.665,30.007,20.158
1747685592.58,0.006,0.002,-0.015,-0.029,0.059,-0.017,-86.678,30.020,20.148
1747685592.59,0.002,-0.015,-0.010,-0.044,0.056,-0.005,-86.699,30.113,20.207
1747685592.60,-0.012,-0.023,-0.010,-0.050,0.037,-0.001,-86.718,30.359,20.429
1747685592.61,-0.014,-0.031,-0.003,-0.047,0.038,-0.035,-86.741,30.455,20.503
1747685592.62,0.003,-0.025,-0.001,-0.045,0.003,-0.024,-86.765,30.436,20.473
1747685592.63,0.038,-0.004,-0.010,-0.034,-0.041,-0.002,-86.780,30.544,20.592
1747685592.64,0.051,0.019,-0.021,-0.016,-0.099,-0.022,-86.787,30.528,20.614
1747685592.65,0.033,0.028,-0.030,0.001,-0.121,-0.051,-86.795,30.151,20.301
1747685592.66,0.013,0.021,-0.019,-0.001,-0.094,-0.038,-86.804,29.671,19.879
1747685592.67,-0.000,0.011,-0.014,-0.006,-0.089,-0.013,-86.812,29.385,19.645
1747685592.68,-0.000,-0.007,-0.012,-0.015,-0.079,0.003,-86.818,29.313,19.621
1747685592.69,-0.010,-0.018,-0.001,-0.009,-0.059,-0.012,-86.826,29.257,19.605
1747685592.70,-0.026,-0.017,-0.004,0.001,-0.023,-0.010,-86.831,29.132,19.506
1747685592.71,-0.023,-0.024,0.006,-0.019,0.007,0.036,-86.826,29.422,19.794
1747685592.72,-0.038,-0.020,0.010,-0.022,-0.015,-0.016,-86.827,29.753,20.130
1747685592.73,-0.070,0.031,0.002,0.001,-0.013,-0.063,-86.841,29.429,19.812
1747685592.74,-0.020,0.005,0.009,-0.001,-0.025,-0.028,-86.851,28.971,19.364
1747685592.75,0.009,-0.022,0.002,-0.013,0.002,0.039,-86.851,29.047,19.448
1747685592.76,0.022,-0.004,0.015,-0.005,0.014,0.042,-86.843,29.507,19.904
1747685592.77,0.012,0.035,0.008,0.015,0.011,-0.007,-86.836,29.630,20.018
1747685592.78,-0.001,0.036,0.002,0.050,-0.053,-0.013,-86.825,29.279,19.682
1747685592.79,-0.005,0.003,-0.004,0.061,-0.068,0.011,-86.797,28.925,19.362
1747685592.80,0.002,-0.025,0.001,0.054,-0.037,0.019,-86.766,28.690,19.158
1747685592.81,-0.004,-0.023,0.021,0.044,-0.011,0.024,-86.743,28.451,18.934
1747685592.82,-0.014,-0.005,0.030,0.046,0.003,0.020,-86.718,28.405,18.891
1747685592.83,-0.015,0.018,0.023,0.043,0.022,0.010,-86.691,28.377,18.855
1747685592.84,-0.007,0.025,0.025,0.033,0.024,-0.002,-86.672,28.329,18.793
1747685592.85,-0.004,-0.002,0.022,0.027,0.007,0.003,-86.658,28.224,18.678
1747685592.86,0.003,-0.024,0.018,0.023,-0.025,0.017,-86.645,28.188,18.646
1747685592.87,0.013,-0.020,0.017,0.029,-0.062,0.022,-86.627,28.205,18.688
1747685592.88,0.018,0.003,0.019,0.049,-0.100,0.015,-86.603,28.153,18.681
1747685592.89,0.011,0.019,0.011,0.065,-0.110,0.005,-86.575,27.933,18.523
1747685592.90,0.000,0.015,0.011,0.072,-0.091,0.002,-86.546,27.588,18.235
1747685592.91,-0.005,-0.002,0.009,0.082,-0.064,0.007,-86.512,27.223,17.915
1747685592.92,-0.011,-0.009,0.000,0.092,-0.038,0.011,-86.470,26.917,17.637
1747685592.93,-0.021,-0.001,0.000,0.098,-0.016,0.009,-86.425,26.626,17.362
1747685592.94,-0.033,0.008,0.005,0.115,-0.002,0.001,-86.373,26.272,17.013
1747685592.95,-0.034,0.005,0.002,0.131,0.009,0.005,-86.312,25.872,16.610
1747685592.96,-0.017,-0.005,-0.003,0.146,0.028,0.011,-86.241,25.494,16.221
1747685592.97,-0.004,-0.011,-0.002,0.153,0.055,0.019,-86.163,25.132,15.833
1747685592.98,0.002,-0.007,0.005,0.162,0.085,0.026,-86.079,24.816,15.476
1747685592.99,0.004,0.002,0.008,0.185,0.097,0.036,-85.985,24.517,15.123
1747685593.00,0.003,0.007,0.007,0.195,0.094,0.041,-85.880,24.214,14.765
1747685593.01,0.001,-0.000,0.018,0.211,0.087,0.047,-85.768,23.900,14.398
1747685593.02,-0.004,-0.012,0.020,0.239,0.085,0.049,-85.645,23.524,13.973
1747685593.03,-0.005,-0.017,0.020,0.267,0.070,0.051,-85.507,23.110,13.512
1747685593.04,-0.000,-0.018,0.016,0.307,0.037,0.054,-85.348,22.652,13.023
1747685593.05,0.014,-0.010,0.010,0.350,0.015,0.060,-85.164,22.166,12.521
1747685593.06,0.020,0.009,0.008,0.400,0.016,0.055,-84.958,21.629,11.973
1747685593.07,0.007,0.031,0.004,0.429,-0.001,0.043,-84.731,20.987,11.323
1747685593.08,-0.006,0.032,-0.009,0.423,0.004,0.016,-84.502,20.271,10.604
1747685593.09,-0.008,0.008,-0.000,0.435,0.019,0.006,-84.278,19.509,9.833
1747685593.10,0.002,-0.020,0.009,0.488,0.021,0.016,-84.028,18.723,9.030
1747685593.11,0.012,-0.029,0.025,0.521,-0.018,0.051,-83.748,18.030,8.331
1747685593.12,0.010,-0.029,0.039,0.550,-0.051,0.089,-83.445,17.519,7.838
1747685593.13,0.010,-0.033,0.025,0.607,-0.069,0.116,-83.112,17.126,7.475
1747685593.14,0.008,-0.029,0.001,0.633,-0.126,0.143,-82.750,16.807,7.207
