Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Pitch,Roll,Yaw
1747607224.54,0.031,-0.020,0.016,0.231,-0.309,-0.092,-86.340,19.189,-17.255
1747607224.55,0.022,-0.011,0.006,0.224,-0.325,-0.082,-86.233,17.655,-18.609
1747607224.56,-0.012,0.008,0.001,0.213,-0.293,-0.072,-86.127,16.330,-19.758
1747607224.57,-0.057,0.030,0.002,0.224,-0.238,-0.069,-86.019,15.167,-20.772
1747607224.58,-0.101,0.043,0.011,0.230,-0.147,-0.065,-85.902,14.085,-21.745
1747607224.59,-0.123,0.040,0.024,0.205,-0.047,-0.062,-85.789,13.149,-22.628
1747607224.60,-0.129,0.029,0.058,0.191,0.048,-0.056,-85.688,12.382,-23.398
1747607224.61,-0.138,0.014,0.091,0.198,0.142,-0.054,-85.586,11.740,-24.097
1747607224.62,-0.144,0.002,0.095,0.200,0.214,-0.052,-85.482,11.189,-24.753
1747607224.63,-0.141,-0.005,0.104,0.186,0.236,-0.045,-85.378,10.720,-25.355
1747607224.64,-0.124,-0.012,0.101,0.139,0.203,-0.026,-85.291,10.393,-25.811
1747607224.65,-0.086,-0.021,0.100,0.110,0.171,-0.018,-85.225,10.206,-26.103
1747607224.66,-0.023,-0.017,0.104,0.123,0.186,-0.011,-85.164,10.073,-26.339
1747607224.67,0.044,0.004,0.106,0.135,0.183,0.005,-85.092,10.012,-26.508
1747607224.68,0.091,0.029,0.116,0.145,0.132,0.018,-85.011,10.043,-26.568
1747607224.69,0.100,0.036,0.117,0.157,0.043,0.010,-84.924,10.007,-26.654
1747607224.70,0.078,0.025,0.107,0.150,-0.073,0.001,-84.837,9.852,-26.801
1747607224.71,0.059,-0.008,0.089,0.173,-0.129,0.015,-84.748,9.654,-26.939
1747607224.72,0.070,-0.048,0.061,0.203,-0.122,0.038,-84.640,9.551,-26.970
1747607224.73,0.111,-0.068,0.042,0.239,-0.125,0.051,-84.513,9.530,-26.921
1747607224.74,0.132,-0.058,0.027,0.293,-0.157,0.055,-84.358,9.499,-26.872
1747607224.75,0.120,-0.030,-0.007,0.361,-0.173,0.059,-84.169,9.417,-26.859
1747607224.76,0.086,0.014,-0.035,0.407,-0.220,0.053,-83.945,9.266,-26.900
1747607224.77,0.031,0.063,-0.046,0.428,-0.267,0.036,-83.707,9.021,-27.005
1747607224.78,-0.042,0.088,-0.066,0.475,-0.224,-0.000,-83.451,8.625,-27.259
1747607224.79,-0.104,0.074,-0.063,0.535,-0.088,-0.037,-83.167,8.083,-27.712
1747607224.80,-0.155,0.034,-0.027,0.590,0.048,-0.063,-82.853,7.490,-28.299
1747607224.81,-0.211,-0.003,-0.005,0.630,0.135,-0.077,-82.512,6.904,-28.946
1747607224.81,-0.257,-0.013,-0.021,0.607,0.201,-0.079,-82.164,6.363,-29.588
1747607224.83,-0.275,-0.018,-0.022,0.571,0.313,-0.077,-81.835,5.935,-30.165
1747607224.84,-0.234,-0.023,-0.002,0.561,0.479,-0.045,-81.518,5.691,-30.640
1747607224.84,-0.126,-0.025,-0.004,0.573,0.555,0.023,-81.198,5.738,-30.897
1747607224.86,-0.010,-0.037,-0.015,0.636,0.536,0.093,-80.853,6.041,-30.905
1747607224.86,0.054,-0.042,-0.036,0.715,0.545,0.129,-80.462,6.482,-30.768
1747607224.88,0.086,-0.035,-0.022,0.768,0.547,0.152,-80.031,6.967,-30.595
1747607224.88,0.091,-0.031,0.030,0.793,0.469,0.189,-79.577,7.486,-30.365
1747607224.90,0.075,-0.032,0.038,0.826,0.384,0.215,-79.104,8.006,-30.083
1747607224.90,0.063,-0.023,-0.008,0.850,0.307,0.230,-78.613,8.493,-29.789
1747607224.92,0.064,-0.019,-0.023,0.879,0.223,0.248,-78.105,8.931,-29.495
1747607224.92,0.075,-0.019,-0.019,0.911,0.142,0.258,-77.577,9.320,-29.205
1747607224.93,0.093,-0.010,0.017,0.977,0.053,0.229,-77.024,9.598,-28.978
1747607224.94,0.086,0.014,0.057,1.065,-0.081,0.185,-76.430,9.672,-28.895
1747607224.95,0.042,0.045,0.035,1.113,-0.196,0.161,-75.799,9.557,-28.930
1747607224.96,-0.038,0.054,0.026,1.075,-0.202,0.164,-75.164,9.389,-28.981
1747607224.97,-0.127,0.024,0.080,0.976,-0.035,0.131,-74.570,9.273,-29.027
1747607224.98,-0.210,-0.006,0.122,0.852,0.130,0.096,-74.045,9.231,-29.095
1747607224.99,-0.270,-0.019,0.161,0.778,0.230,0.113,-73.578,9.276,-29.156
1747607225.00,-0.275,-0.003,0.123,0.760,0.321,0.155,-73.135,9.446,-29.125
1747607225.01,-0.201,0.035,0.111,0.792,0.344,0.214,-72.684,9.736,-29.022
1747607225.02,-0.073,0.070,0.127,0.930,0.335,0.261,-72.178,10.093,-28.841
1747607225.03,0.052,0.087,0.107,1.019,0.281,0.270,-71.598,10.420,-28.685
1747607225.04,0.132,0.084,0.111,0.992,0.139,0.273,-71.004,10.681,-28.534
1747607225.05,0.130,0.061,0.144,0.962,0.082,0.271,-70.427,10.880,-28.386
1747607225.06,0.056,0.025,0.164,0.957,0.060,0.235,-69.863,11.031,-28.256
1747607225.07,-0.018,-0.017,0.166,0.969,0.021,0.232,-69.296,11.112,-28.192
1747607225.08,-0.049,-0.039,0.085,0.950,0.053,0.287,-68.730,11.233,-28.077
1747607225.09,-0.011,-0.068,0.024,0.930,0.103,0.341,-68.169,11.454,-27.889
1747607225.10,0.075,-0.090,-0.022,0.942,0.018,0.421,-67.602,11.764,-27.589
1747607225.11,0.183,-0.099,-0.088,1.012,-0.140,0.430,-67.007,12.029,-27.265
1747607225.12,0.286,-0.064,-0.142,1.126,-0.311,0.359,-66.364,12.125,-27.017
1747607225.13,0.291,-0.009,-0.152,1.332,-0.424,0.189,-65.648,11.932,-26.994
1747607225.14,0.134,0.051,-0.130,1.418,-0.394,0.048,-64.856,11.486,-27.225
1747607225.15,-0.129,0.082,-0.074,1.243,-0.508,-0.028,-64.105,10.925,-27.564
1747607225.16,-0.348,0.059,-0.004,1.104,-0.474,0.043,-63.453,10.386,-27.831
1747607225.17,-0.416,-0.039,-0.075,1.045,-0.024,0.139,-62.838,10.117,-27.958
1747607225.18,-0.309,-0.165,-0.107,0.908,0.448,0.249,-62.270,10.271,-27.934
1747607225.19,-0.130,-0.233,0.010,0.950,0.468,0.351,-61.723,10.674,-27.783
1747607225.20,0.024,-0.237,-0.007,1.006,0.374,0.495,-61.126,11.159,-27.492
1747607225.21,0.176,-0.168,-0.088,1.045,0.112,0.585,-60.491,11.646,-27.104
1747607225.22,0.302,-0.026,-0.080,1.141,-0.120,0.586,-59.812,11.984,-26.700
1747607225.23,0.324,0.092,-0.040,1.146,-0.154,0.542,-59.099,12.206,-26.349
1747607225.24,0.280,0.135,0.071,1.082,-0.223,0.450,-58.419,12.334,-26.075
1747607225.25,0.159,0.133,0.095,1.077,-0.304,0.396,-57.763,12.342,-25.885
1747607225.26,0.013,0.095,0.007,0.987,-0.269,0.403,-57.138,12.319,-25.707
1747607225.27,-0.051,0.031,0.056,0.979,-0.141,0.415,-56.545,12.369,-25.506
1747607225.28,-0.050,-0.003,0.115,1.023,-0.165,0.413,-55.934,12.453,-25.310
1747607225.29,-0.055,-0.006,0.069,1.039,-0.300,0.400,-55.310,12.467,-25.131
1747607225.30,-0.059,-0.003,0.009,1.085,-0.369,0.364,-54.672,12.393,-24.986
1747607225.31,-0.028,0.008,-0.004,1.121,-0.303,0.311,-54.013,12.271,-24.894
1747607225.32,0.005,0.034,0.006,1.106,-0.176,0.245,-53.357,12.163,-24.860
1747607225.33,-0.006,0.045,0.043,1.110,-0.062,0.211,-52.710,12.086,-24.871
1747607225.34,-0.055,0.046,0.048,1.036,0.039,0.217,-52.082,12.069,-24.889
1747607225.35,-0.095,0.030,0.047,0.955,0.119,0.279,-51.499,12.134,-24.861
1747607225.36,-0.058,-0.007,0.069,0.921,0.168,0.360,-50.938,12.304,-24.754
1747607225.37,0.019,-0.036,0.075,0.927,0.063,0.403,-50.376,12.498,-24.594
1747607225.38,0.058,-0.039,0.045,0.953,-0.138,0.403,-49.802,12.606,-24.425
1747607225.39,0.079,-0.020,-0.003,0.970,-0.260,0.381,-49.216,12.604,-24.273
1747607225.40,0.117,0.017,0.007,1.048,-0.319,0.313,-48.614,12.519,-24.170
1747607225.41,0.124,0.055,0.031,1.144,-0.318,0.231,-47.968,12.356,-24.144
1747607225.42,0.076,0.062,0.015,1.184,-0.278,0.148,-47.292,12.141,-24.199
1747607225.43,0.002,0.038,0.004,1.141,-0.199,0.122,-46.624,11.933,-24.298
1747607225.44,-0.034,-0.019,0.021,1.057,-0.170,0.172,-45.995,11.782,-24.368
1747607225.45,-0.013,-0.087,0.057,1.019,-0.141,0.278,-45.390,11.695,-24.363
1747607225.46,0.034,-0.124,0.072,0.958,-0.106,0.395,-44.796,11.700,-24.258
1747607225.47,0.078,-0.109,0.059,0.913,-0.085,0.457,-44.224,11.778,-24.069
1747607225.48,0.099,-0.059,0.054,0.934,-0.140,0.473,-43.655,11.865,-23.858
1747607225.49,0.079,-0.011,0.026,0.983,-0.231,0.492,-43.063,11.909,-23.641
1747607225.50,0.036,0.019,-0.039,1.032,-0.312,0.469,-42.443,11.890,-23.434
1747607225.51,-0.027,0.047,-0.070,1.097,-0.358,0.375,-41.797,11.803,-23.281
1747607225.52,-0.105,0.063,-0.045,1.100,-0.331,0.254,-41.144,11.646,-23.218
1747607225.53,-0.165,0.051,-0.015,1.092,-0.286,0.158,-40.509,11.460,-23.231
1747607225.54,-0.190,0.020,-0.012,1.087,-0.211,0.097,-39.884,11.269,-23.301
1747607225.55,-0.200,-0.007,-0.020,1.038,-0.063,0.077,-39.279,11.134,-23.391
1747607225.56,-0.167,-0.012,-0.017,1.008,0.053,0.105,-38.698,11.079,-23.473
1747607225.57,-0.119,-0.009,-0.005,1.011,0.072,0.121,-38.119,11.083,-23.525
1747607225.58,-0.139,0.011,0.003,0.982,0.134,0.160,-37.548,11.112,-23.567
1747607225.59,-0.136,0.050,0.021,1.035,0.163,0.162,-36.966,11.189,-23.589
1747607225.60,-0.105,0.074,0.038,1.093,0.107,0.103,-36.354,11.236,-23.642
1747607225.61,-0.121,0.105,0.013,1.115,0.056,0.031,-35.728,11.218,-23.747
1747607225.62,-0.116,0.111,-0.013,1.174,-0.062,-0.014,-35.088,11.131,-23.898
1747607225.63,-0.099,0.081,0.008,1.221,-0.027,-0.132,-34.422,10.982,-24.103
1747607225.64,-0.079,0.059,0.067,1.201,0.028,-0.222,-33.762,10.830,-24.384
1747607225.65,-0.044,0.033,0.053,1.160,0.015,-0.205,-33.120,10.681,-24.675
1747607225.66,-0.038,0.003,-0.019,1.091,-0.052,-0.190,-32.510,10.517,-24.956
1747607225.67,-0.013,-0.016,-0.038,1.065,-0.040,-0.033,-31.918,10.372,-25.167
1747607225.68,0.089,-0.038,-0.011,1.072,0.026,0.035,-31.317,10.311,-25.279
1747607225.69,0.165,-0.037,0.051,1.069,0.007,0.045,-30.710,10.267,-25.384
1747607225.70,0.165,-0.010,0.045,1.047,-0.075,0.078,-30.110,10.210,-25.467
1747607225.71,0.126,-0.010,0.027,1.089,-0.216,0.083,-29.503,10.092,-25.538
1747607225.72,0.089,-0.010,0.025,1.134,-0.248,0.053,-28.869,9.914,-25.620
1747607225.73,0.101,-0.007,0.050,1.185,-0.246,0.003,-28.214,9.722,-25.730
1747607225.74,0.114,-0.012,0.044,1.218,-0.209,-0.038,-27.540,9.527,-25.871
1747607225.75,0.087,-0.044,0.052,1.179,-0.157,-0.059,-26.865,9.352,-26.032
1747607225.76,0.064,-0.070,0.039,1.099,-0.062,-0.000,-26.228,9.228,-26.172
1747607225.77,0.040,-0.111,-0.069,1.058,-0.015,0.124,-25.616,9.175,-26.248
1747607225.78,-0.006,-0.117,-0.123,0.999,0.046,0.192,-25.022,9.188,-26.242
1747607225.79,-0.037,-0.070,-0.096,1.015,0.023,0.184,-24.438,9.211,-26.227
1747607225.80,-0.017,-0.001,-0.038,1.023,-0.004,0.168,-23.846,9.220,-26.220
1747607225.81,-0.002,0.104,0.021,1.050,-0.090,0.086,-23.251,9.187,-26.242
1747607225.82,-0.012,0.220,0.068,1.097,-0.207,0.007,-22.641,9.073,-26.323
1747607225.83,-0.032,0.258,0.039,1.165,-0.382,0.046,-22.002,8.856,-26.419
1747607225.84,-0.012,0.222,0.068,1.249,-0.340,0.006,-21.316,8.610,-26.506
1747607225.85,0.068,0.139,0.133,1.212,-0.359,-0.058,-20.618,8.365,-26.636
1747607225.86,0.132,0.057,0.068,1.147,-0.382,-0.057,-19.957,8.106,-26.774
1747607225.87,0.119,-0.014,-0.052,1.088,-0.321,0.020,-19.327,7.865,-26.884
1747607225.88,0.088,-0.089,-0.101,0.990,-0.195,0.132,-18.731,7.709,-26.922
1747607225.89,0.050,-0.163,-0.088,0.909,-0.112,0.229,-18.183,7.632,-26.888
1747607225.90,0.029,-0.205,-0.024,0.882,-0.044,0.272,-17.658,7.612,-26.807
1747607225.91,0.067,-0.127,0.048,0.900,-0.009,0.300,-17.133,7.631,-26.706
1747607225.92,0.120,0.009,0.104,0.938,-0.059,0.246,-16.592,7.641,-26.620
1747607225.93,0.148,0.116,0.089,0.984,-0.180,0.250,-16.030,7.590,-26.551
1747607225.94,0.147,0.131,0.044,1.017,-0.248,0.231,-15.445,7.485,-26.485
1747607225.95,0.118,0.098,-0.010,0.999,-0.302,0.232,-14.859,7.341,-26.426
1747607225.96,0.070,0.072,-0.059,0.973,-0.285,0.215,-14.281,7.185,-26.367
1747607225.97,-0.019,0.053,-0.056,0.891,-0.253,0.204,-13.739,7.046,-26.313
1747607225.98,-0.067,0.008,-0.069,0.878,-0.223,0.229,-13.227,6.922,-26.252
1747607225.99,-0.034,-0.055,-0.058,0.882,-0.156,0.283,-12.708,6.834,-26.164
1747607226.00,0.020,-0.018,0.097,0.872,-0.160,0.272,-12.196,6.770,-26.060
1747607226.01,0.007,0.102,0.132,0.941,-0.197,0.237,-11.665,6.683,-25.975
1747607226.02,-0.026,0.126,0.039,0.962,-0.110,0.226,-11.108,6.608,-25.906
1747607226.03,-0.002,0.072,0.053,0.975,-0.053,0.194,-10.546,6.575,-25.848
1747607226.04,0.027,0.026,0.008,0.963,-0.073,0.174,-9.983,6.551,-25.806
1747607226.05,0.013,0.002,-0.058,0.940,-0.084,0.142,-9.433,6.505,-25.782
