Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Pitch,Roll,Yaw
1747652301.34,-0.029,0.012,-0.017,-0.005,-0.087,-0.015,-84.358,-16.712,-40.841
1747652301.35,-0.064,-0.008,-0.035,0.012,-0.048,-0.041,-84.350,-16.914,-41.003
1747652301.36,-0.072,-0.003,-0.047,0.022,0.007,-0.043,-84.332,-17.140,-41.220
1747652301.37,-0.050,0.012,-0.029,0.030,0.064,-0.022,-84.312,-17.262,-41.361
1747652301.38,-0.017,0.019,-0.002,0.029,0.099,-0.002,-84.295,-17.219,-41.367
1747652301.39,0.007,0.007,0.015,0.040,0.106,0.011,-84.278,-17.048,-41.254
1747652301.40,0.010,-0.011,0.011,0.024,0.080,0.022,-84.264,-16.814,-41.074
1747652301.41,0.005,-0.017,0.013,-0.000,0.055,0.024,-84.262,-16.610,-40.906
1747652301.42,0.010,-0.006,0.005,-0.001,0.048,0.015,-84.265,-16.480,-40.804
1747652301.43,0.024,0.004,-0.001,0.004,0.045,0.005,-84.263,-16.420,-40.772
1747652301.44,0.039,0.004,0.001,0.022,0.033,-0.001,-84.254,-16.393,-40.768
1747652301.45,0.049,-0.000,-0.004,0.035,0.006,-0.005,-84.236,-16.364,-40.749
1747652301.46,0.045,0.002,-0.016,0.036,-0.018,-0.017,-84.215,-16.375,-40.756
1747652301.47,0.023,0.008,-0.016,0.046,-0.041,-0.030,-84.190,-16.457,-40.822
1747652301.48,0.001,0.012,-0.020,0.040,-0.054,-0.027,-84.163,-16.572,-40.909
1747652301.49,-0.013,0.005,-0.018,0.036,-0.039,-0.016,-84.140,-16.643,-40.954
1747652301.50,-0.015,-0.008,-0.011,0.042,-0.007,-0.011,-84.117,-16.655,-40.954
1747652301.51,-0.004,-0.011,-0.006,0.031,-0.005,-0.003,-84.096,-16.614,-40.909
1747652301.52,0.011,-0.006,0.000,0.023,-0.009,-0.003,-84.083,-16.552,-40.843
1747652301.53,0.020,-0.001,0.005,0.011,-0.023,-0.001,-84.076,-16.468,-40.751
1747652301.54,0.019,0.003,0.005,-0.011,-0.035,0.012,-84.076,-16.379,-40.647
1747652301.55,0.016,0.002,0.004,-0.024,-0.045,0.019,-84.088,-16.306,-40.550
1747652301.56,0.020,-0.005,0.014,-0.024,-0.064,0.027,-84.102,-16.236,-40.450
1747652301.57,0.023,-0.013,0.013,-0.026,-0.074,0.022,-84.117,-16.196,-40.367
1747652301.58,0.017,-0.015,0.011,-0.018,-0.080,0.008,-84.128,-16.218,-40.345
1747652301.59,0.012,-0.011,0.011,-0.017,-0.094,-0.004,-84.136,-16.295,-40.371
1747652301.60,0.012,-0.001,0.008,-0.007,-0.126,-0.021,-84.141,-16.421,-40.436
1747652301.61,0.011,0.008,0.002,0.015,-0.163,-0.031,-84.136,-16.602,-40.533
1747652301.62,0.000,0.016,-0.020,0.025,-0.152,-0.024,-84.122,-16.776,-40.616
1747652301.63,-0.009,0.014,-0.019,0.029,-0.097,-0.006,-84.106,-16.862,-40.632
1747652301.64,-0.007,0.001,-0.003,0.031,-0.061,0.008,-84.092,-16.820,-40.545
1747652301.65,-0.011,-0.010,-0.008,0.024,-0.063,0.013,-84.082,-16.723,-40.414
1747652301.66,-0.025,-0.015,-0.019,0.027,-0.056,0.010,-84.072,-16.637,-40.293
1747652301.67,-0.030,-0.021,-0.026,0.030,-0.001,0.016,-84.059,-16.527,-40.165
1747652301.68,-0.017,-0.020,-0.024,0.015,0.067,0.029,-84.052,-16.336,-39.993
1747652301.69,-0.008,-0.012,-0.003,0.004,0.061,0.039,-84.054,-16.090,-39.786
1747652301.70,-0.020,-0.007,-0.007,0.020,0.037,0.066,-84.054,-15.769,-39.491
1747652301.71,-0.027,-0.019,-0.026,0.037,-0.020,0.071,-84.045,-15.357,-39.082
1747652301.72,-0.020,-0.028,-0.062,0.039,-0.033,0.047,-84.033,-15.016,-38.721
1747652301.73,0.008,-0.014,-0.091,0.064,-0.008,0.010,-84.008,-14.816,-38.505
1747652301.74,0.038,0.003,-0.086,0.081,0.035,-0.010,-83.965,-14.737,-38.435
1747652301.75,0.063,0.026,-0.064,0.103,0.008,0.009,-83.913,-14.629,-38.341
1747652301.76,0.079,0.037,-0.054,0.146,-0.039,0.037,-83.845,-14.358,-38.059
1747652301.77,0.073,0.032,-0.060,0.169,-0.109,0.069,-83.764,-13.930,-37.588
1747652301.78,0.065,0.018,-0.031,0.178,-0.230,0.092,-83.677,-13.406,-36.965
1747652301.79,0.050,0.010,-0.028,0.132,-0.298,0.114,-83.601,-12.862,-36.261
1747652301.80,0.036,-0.006,-0.042,0.062,-0.232,0.111,-83.560,-12.353,-35.593
1747652301.81,0.043,-0.039,0.006,0.046,-0.173,0.089,-83.541,-11.902,-35.027
1747652301.82,0.034,-0.066,0.050,0.057,-0.205,0.057,-83.516,-11.569,-34.585
1747652301.83,-0.010,-0.052,0.034,0.053,-0.249,0.026,-83.489,-11.409,-34.293
1747652301.84,-0.061,-0.004,0.032,0.054,-0.261,-0.007,-83.459,-11.443,-34.180
1747652301.85,-0.090,0.039,0.038,0.060,-0.214,-0.016,-83.423,-11.567,-34.168
1747652301.86,-0.084,0.063,0.047,0.066,-0.161,-0.029,-83.385,-11.706,-34.201
1747652301.86,-0.079,0.061,0.049,0.077,-0.121,-0.052,-83.340,-11.902,-34.317
1747652301.88,-0.094,0.050,0.025,0.059,-0.059,-0.060,-83.293,-12.145,-34.508
1747652301.88,-0.101,0.034,0.038,0.030,0.034,-0.059,-83.262,-12.383,-34.740
1747652301.90,-0.096,0.014,0.082,-0.003,0.139,-0.046,-83.248,-12.573,-34.984
1747652301.90,-0.091,-0.007,0.110,-0.028,0.162,-0.010,-83.253,-12.644,-35.146
1747652301.91,-0.071,-0.032,0.107,-0.029,0.134,0.047,-83.271,-12.518,-35.105
1747652301.93,-0.017,-0.056,0.061,-0.047,0.115,0.100,-83.300,-12.146,-34.802
1747652301.93,0.067,-0.057,0.035,-0.062,0.074,0.123,-83.345,-11.611,-34.320
1747652301.94,0.126,-0.039,0.039,-0.038,0.007,0.103,-83.388,-11.098,-33.826
1747652301.95,0.133,-0.006,0.030,0.012,-0.078,0.066,-83.405,-10.728,-33.434
1747652301.96,0.105,0.031,0.019,0.070,-0.212,0.041,-83.385,-10.524,-33.147
1747652301.97,0.073,0.048,-0.012,0.078,-0.349,0.034,-83.346,-10.450,-32.911
1747652301.98,0.062,0.034,-0.044,0.085,-0.454,0.039,-83.305,-10.440,-32.668
1747652301.99,0.072,0.004,-0.062,0.115,-0.470,0.030,-83.254,-10.455,-32.413
1747652302.00,0.074,-0.020,-0.068,0.121,-0.412,0.008,-83.190,-10.504,-32.209
1747652302.01,0.053,-0.022,-0.039,0.145,-0.351,-0.024,-83.115,-10.636,-32.122
1747652302.02,-0.000,-0.014,-0.033,0.181,-0.259,-0.048,-83.020,-10.832,-32.142
1747652302.03,-0.054,-0.003,-0.033,0.188,-0.131,-0.048,-82.911,-10.992,-32.190
1747652302.04,-0.082,0.009,-0.003,0.165,-0.014,-0.033,-82.808,-11.047,-32.207
