Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Pitch,Roll,Yaw
1747656060.02,0.010,0.007,0.006,0.013,0.083,-0.095,-83.719,40.889,28.778
1747656060.03,0.032,0.000,0.010,-0.016,0.066,-0.063,-83.749,40.644,28.486
1747656060.03,0.045,0.000,-0.001,-0.037,0.032,-0.040,-83.782,40.568,28.381
1747656060.04,0.057,-0.007,-0.005,-0.058,0.010,-0.009,-83.813,40.644,28.444
1747656060.05,0.069,-0.017,0.000,-0.070,-0.017,0.021,-83.842,40.883,28.687
1747656060.06,0.080,-0.020,-0.008,-0.062,-0.049,0.041,-83.863,41.207,29.031
1747656060.07,0.082,-0.013,-0.031,-0.028,-0.074,0.043,-83.869,41.485,29.347
1747656060.08,0.071,-0.007,-0.043,0.002,-0.088,0.037,-83.859,41.636,29.544
1747656060.09,0.040,-0.003,-0.047,0.022,-0.128,-0.026,-83.851,41.539,29.510
1747656060.11,0.004,-0.009,-0.049,0.025,-0.176,-0.029,-83.852,41.265,29.321
1747656060.11,-0.003,0.000,-0.061,0.031,-0.217,-0.004,-83.845,41.007,29.175
1747656060.12,0.004,-0.008,-0.061,0.028,-0.228,0.011,-83.829,40.807,29.102
1747656060.13,0.032,-0.025,-0.038,0.032,-0.206,0.016,-83.808,40.667,29.085
1747656060.14,0.052,-0.026,-0.035,0.031,-0.190,0.011,-83.784,40.555,29.087
1747656060.16,0.042,-0.015,-0.041,0.024,-0.180,-0.003,-83.758,40.434,29.071
1747656060.16,0.012,-0.010,-0.039,0.017,-0.179,-0.019,-83.740,40.256,28.994
1747656060.17,-0.017,-0.013,-0.037,0.011,-0.171,-0.020,-83.732,40.025,28.861
1747656060.18,-0.029,-0.006,-0.029,-0.004,-0.157,-0.013,-83.732,39.836,28.766
1747656060.19,-0.036,0.009,-0.017,-0.000,-0.118,-0.013,-83.734,39.690,28.700
1747656060.21,-0.037,0.017,0.001,0.009,-0.062,-0.015,-83.734,39.529,28.590
1747656060.21,-0.028,0.018,0.022,0.012,0.011,-0.019,-83.731,39.411,28.486
1747656060.22,-0.027,0.017,0.034,0.003,0.054,-0.027,-83.731,39.327,28.380
1747656060.23,-0.033,0.012,0.043,-0.012,0.045,-0.029,-83.737,39.262,28.286
1747656060.24,-0.037,0.008,0.055,-0.033,0.029,-0.024,-83.752,39.239,28.241
1747656060.26,-0.033,0.011,0.067,-0.047,0.012,-0.018,-83.776,39.274,28.264
1747656060.26,-0.022,0.014,0.067,-0.050,-0.018,-0.013,-83.803,39.353,28.344
1747656060.27,-0.011,0.003,0.054,-0.049,-0.058,-0.012,-83.830,39.417,28.431
1747656060.28,0.002,-0.010,0.043,-0.057,-0.080,-0.013,-83.860,39.486,28.541
1747656060.29,0.013,-0.008,0.031,-0.048,-0.092,-0.013,-83.890,39.559,28.664
