Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Pitch,Roll,Yaw
1747651743.80,-0.006,0.001,0.013,-0.002,0.014,-0.016,-85.586,22.739,-26.021
1747651743.82,-0.007,-0.001,0.016,-0.006,0.011,-0.010,-85.583,22.617,-26.151
1747651743.83,-0.014,-0.003,0.011,-0.021,-0.013,-0.007,-85.583,22.524,-26.244
1747651743.83,-0.023,-0.002,0.000,-0.035,-0.042,-0.001,-85.587,22.468,-26.284
1747651743.84,-0.028,-0.001,-0.008,-0.038,-0.065,-0.005,-85.595,22.449,-26.273
1747651743.85,-0.025,-0.002,-0.012,-0.035,-0.070,0.005,-85.602,22.478,-26.204
1747651743.87,-0.017,-0.006,-0.015,-0.025,-0.062,0.005,-85.612,22.529,-26.114
1747651743.87,-0.010,-0.008,-0.014,-0.014,-0.051,0.008,-85.621,22.589,-26.022
1747651743.88,-0.004,-0.003,-0.012,-0.011,-0.041,0.014,-85.629,22.668,-25.917
1747651743.89,0.000,0.002,-0.008,-0.007,-0.029,0.012,-85.636,22.765,-25.799
1747651743.90,0.003,0.009,-0.004,-0.007,-0.020,0.010,-85.641,22.828,-25.722
1747651743.92,0.005,0.010,-0.006,-0.010,-0.014,0.020,-85.644,22.870,-25.669
1747651743.92,0.005,0.009,-0.011,-0.018,-0.024,0.026,-85.647,22.961,-25.567
1747651743.93,0.006,0.017,-0.021,-0.023,-0.058,0.036,-85.650,23.118,-25.386
1747651743.94,0.005,0.031,-0.034,-0.017,-0.120,0.058,-85.648,23.371,-25.082
1747651743.95,0.003,0.040,-0.046,0.004,-0.205,0.082,-85.632,23.735,-24.623
1747651743.96,0.001,0.044,-0.059,0.028,-0.278,0.098,-85.599,24.127,-24.091
1747651743.97,0.004,0.046,-0.067,0.050,-0.334,0.124,-85.551,24.569,-23.471
1747651743.98,0.010,0.040,-0.072,0.063,-0.364,0.147,-85.489,25.081,-22.756
1747651743.99,0.012,0.027,-0.074,0.077,-0.392,0.163,-85.414,25.657,-21.961
1747651744.00,0.006,0.017,-0.074,0.095,-0.400,0.159,-85.329,26.195,-21.194
1747651744.02,0.000,0.010,-0.072,0.114,-0.394,0.139,-85.236,26.575,-20.585
1747651744.02,-0.001,0.007,-0.068,0.119,-0.389,0.120,-85.140,26.772,-20.162
1747651744.03,-0.002,0.010,-0.066,0.101,-0.388,0.085,-85.054,26.808,-19.903
1747651744.04,-0.001,0.023,-0.067,0.077,-0.402,0.060,-84.987,26.718,-19.768
1747651744.05,0.007,0.041,-0.081,0.063,-0.457,0.056,-84.934,26.581,-19.661
1747651744.07,0.015,0.043,-0.107,0.081,-0.548,0.063,-84.883,26.436,-19.519
1747651744.07,0.014,0.036,-0.135,0.123,-0.639,0.053,-84.816,26.142,-19.474
1747651744.08,0.012,0.022,-0.152,0.167,-0.710,0.030,-84.730,25.593,-19.638
1747651744.09,0.014,0.006,-0.152,0.191,-0.770,0.007,-84.632,24.803,-20.006
1747651744.10,0.013,0.001,-0.141,0.208,-0.845,-0.023,-84.531,23.816,-20.533
1747651744.11,0.006,0.004,-0.130,0.255,-0.951,-0.045,-84.418,22.573,-21.269
1747651744.12,-0.002,0.011,-0.106,0.278,-1.075,-0.061,-84.286,21.124,-22.142
1747651744.13,-0.007,0.018,-0.063,0.272,-1.137,-0.069,-84.151,19.603,-23.033
1747651744.14,-0.005,0.013,-0.014,0.240,-1.116,-0.073,-84.026,18.123,-23.870
1747651744.15,0.001,-0.004,0.019,0.203,-1.074,-0.055,-83.916,16.803,-24.569
1747651744.16,0.005,-0.030,0.028,0.167,-1.049,-0.023,-83.822,15.715,-25.055
1747651744.17,0.004,-0.056,0.036,0.124,-1.039,0.011,-83.742,14.894,-25.281
1747651744.18,0.002,-0.065,0.055,0.091,-1.011,0.022,-83.681,14.257,-25.333
1747651744.19,0.005,-0.065,0.072,0.051,-0.957,0.023,-83.638,13.725,-25.303
1747651744.20,0.009,-0.066,0.089,0.001,-0.922,0.023,-83.620,13.269,-25.222
1747651744.21,0.007,-0.067,0.099,-0.056,-0.904,0.013,-83.633,12.867,-25.103
1747651744.22,-0.003,-0.064,0.091,-0.103,-0.916,0.005,-83.676,12.486,-24.963
1747651744.23,-0.014,-0.059,0.073,-0.130,-0.951,-0.007,-83.741,12.086,-24.831
1747651744.24,-0.023,-0.053,0.059,-0.149,-0.989,-0.021,-83.821,11.613,-24.748
