Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Pitch,Roll,Yaw
1747664863.43,0.043,0.003,0.015,-0.013,0.031,-0.018,-81.450,-1.506,26.164
1747664863.44,0.054,-0.005,-0.002,-0.012,-0.019,-0.023,-81.457,-1.565,26.101
1747664863.45,0.039,-0.006,-0.021,0.006,-0.063,-0.018,-81.455,-1.652,26.036
1747664863.45,0.019,0.001,-0.035,0.011,-0.086,-0.021,-81.445,-1.773,25.960
1747664863.46,0.000,-0.002,-0.033,0.000,-0.063,-0.006,-81.438,-1.889,25.887
1747664863.47,0.000,-0.016,-0.012,-0.017,-0.059,0.019,-81.444,-1.916,25.893
1747664863.48,0.008,-0.024,-0.007,-0.012,-0.109,0.033,-81.456,-1.864,25.992
1747664863.49,0.012,-0.016,-0.042,-0.011,-0.151,0.039,-81.464,-1.796,26.137
1747664863.50,0.023,-0.002,-0.047,-0.004,-0.176,0.038,-81.472,-1.712,26.317
1747664863.51,0.037,0.009,-0.030,0.030,-0.185,0.021,-81.465,-1.663,26.470
1747664863.52,0.031,0.013,-0.030,0.052,-0.149,0.006,-81.439,-1.682,26.549
1747664863.53,0.007,0.008,-0.023,0.056,-0.096,-0.012,-81.404,-1.743,26.557
1747664863.54,-0.033,0.004,-0.016,0.058,-0.047,-0.019,-81.367,-1.843,26.498
1747664863.55,-0.073,-0.003,-0.015,0.031,-0.004,-0.003,-81.339,-1.900,26.456
1747664863.56,-0.091,-0.012,-0.010,-0.003,0.054,0.011,-81.333,-1.858,26.483
1747664863.57,-0.089,-0.023,0.004,0.008,0.105,0.020,-81.332,-1.745,26.551
1747664863.58,-0.057,-0.017,0.002,0.023,0.148,0.031,-81.321,-1.568,26.655
1747664863.59,-0.014,0.003,0.010,0.035,0.173,0.038,-81.304,-1.334,26.799
1747664863.60,0.017,0.018,0.019,0.025,0.138,0.019,-81.286,-1.122,26.920
1747664863.61,0.027,0.038,0.014,0.036,0.081,0.001,-81.269,-1.024,26.956
1747664863.62,0.037,0.034,0.011,0.056,0.007,0.009,-81.241,-0.984,26.970
1747664863.63,0.047,-0.004,-0.003,0.040,-0.041,0.027,-81.212,-0.936,27.030
1747664863.64,0.047,-0.033,-0.007,0.033,-0.043,0.034,-81.194,-0.854,27.138
1747664863.65,0.043,-0.040,-0.004,0.052,-0.056,0.016,-81.171,-0.799,27.222
1747664863.66,0.025,-0.012,-0.023,0.058,-0.059,-0.002,-81.139,-0.816,27.241
1747664863.67,0.013,0.018,-0.024,0.061,-0.060,-0.011,-81.104,-0.877,27.213
1747664863.68,0.012,0.030,-0.009,0.078,-0.049,-0.013,-81.066,-0.950,27.172
1747664863.69,0.001,0.020,-0.007,0.094,0.007,-0.009,-81.016,-0.993,27.141
1747664863.70,-0.010,0.006,-0.007,0.074,0.045,-0.012,-80.967,-1.004,27.113
