Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Pitch,Roll,Yaw
1747651569.24,0.025,0.001,0.001,0.007,0.034,-0.052,-81.988,31.267,6.966
1747651569.25,-0.009,0.005,-0.006,0.013,-0.003,-0.054,-81.995,31.062,6.751
1747651569.26,-0.034,0.003,-0.004,0.004,-0.009,-0.064,-82.005,30.807,6.498
1747651569.27,-0.047,-0.002,0.006,-0.005,0.003,-0.075,-82.026,30.545,6.236
1747651569.28,-0.047,-0.003,0.014,-0.014,0.015,-0.088,-82.056,30.273,5.955
1747651569.29,-0.039,-0.002,0.012,-0.013,0.029,-0.089,-82.093,29.991,5.659
1747651569.30,-0.025,0.002,0.003,-0.007,0.047,-0.084,-82.125,29.732,5.376
1747651569.31,-0.007,0.002,-0.006,0.002,0.083,-0.077,-82.149,29.519,5.124
1747651569.32,0.007,-0.002,-0.014,0.011,0.134,-0.068,-82.166,29.323,4.862
1747651569.33,0.008,0.003,-0.008,0.011,0.155,-0.055,-82.177,29.161,4.615
1747651569.34,0.002,0.005,-0.004,0.007,0.140,-0.056,-82.189,29.003,4.369
1747651569.35,-0.002,0.014,-0.009,0.006,0.118,-0.046,-82.203,28.850,4.142
1747651569.36,0.006,0.007,-0.016,0.003,0.111,-0.027,-82.214,28.751,3.975
1747651569.37,0.019,-0.004,-0.003,-0.009,0.096,-0.014,-82.223,28.722,3.887
1747651569.38,0.025,-0.010,0.006,-0.016,0.065,-0.013,-82.234,28.726,3.844
1747651569.39,0.022,-0.011,0.007,-0.010,0.022,-0.022,-82.246,28.700,3.793
1747651569.40,0.016,-0.015,0.011,-0.003,-0.001,-0.028,-82.253,28.618,3.705
1747651569.41,0.006,-0.019,0.015,-0.012,-0.010,-0.028,-82.263,28.516,3.606
1747651569.42,0.006,-0.028,0.018,-0.015,0.016,-0.032,-82.278,28.441,3.527
1747651569.43,0.005,-0.017,0.016,-0.013,0.008,-0.039,-82.294,28.344,3.423
1747651569.44,-0.007,0.009,-0.000,0.007,0.013,-0.046,-82.304,28.194,3.266
1747651569.45,-0.009,0.019,-0.006,0.022,0.023,-0.040,-82.305,28.039,3.099
1747651569.46,-0.007,0.017,-0.011,0.020,0.030,-0.034,-82.302,27.900,2.943
1747651569.47,-0.008,0.001,-0.007,0.005,0.035,-0.035,-82.303,27.793,2.815
1747651569.48,-0.008,-0.015,0.007,-0.016,0.033,-0.034,-82.316,27.710,2.712
1747651569.49,-0.005,-0.023,0.009,-0.034,0.046,-0.019,-82.337,27.692,2.673
1747651569.50,-0.002,-0.023,0.011,-0.036,0.088,0.000,-82.359,27.785,2.726
1747651569.51,-0.005,-0.020,0.013,-0.018,0.096,0.024,-82.371,27.955,2.844
1747651569.52,-0.018,-0.018,0.004,-0.008,0.098,0.036,-82.370,28.153,2.989
1747651569.53,-0.034,-0.006,0.001,-0.002,0.130,0.011,-82.365,28.318,3.090
1747651569.54,-0.036,0.021,0.011,0.006,0.152,-0.004,-82.363,28.386,3.076
1747651569.55,-0.016,0.036,0.012,0.016,0.128,-0.012,-82.360,28.404,3.013
1747651569.56,0.001,0.031,-0.007,0.035,0.106,-0.032,-82.354,28.331,2.872
1747651569.57,0.016,0.021,-0.014,0.039,0.090,-0.036,-82.346,28.174,2.659
1747651569.58,0.034,0.010,-0.005,0.017,0.077,-0.026,-82.341,28.043,2.479
1747651569.59,0.047,0.000,0.006,-0.001,0.061,-0.024,-82.347,27.975,2.371
1747651569.60,0.047,-0.009,0.003,-0.003,0.048,-0.025,-82.356,27.911,2.275
1747651569.61,0.041,-0.017,-0.000,-0.018,0.031,-0.021,-82.369,27.845,2.187
1747651569.62,0.035,-0.023,-0.001,-0.026,0.040,-0.020,-82.388,27.808,2.130
1747651569.63,0.033,-0.026,-0.002,-0.046,0.057,-0.018,-82.412,27.834,2.128
1747651569.64,0.035,-0.016,0.012,-0.065,0.043,-0.010,-82.444,27.923,2.188
1747651569.65,0.033,0.003,0.005,-0.047,0.008,-0.015,-82.476,28.014,2.266
1747651569.66,0.029,0.017,-0.015,-0.026,-0.026,-0.019,-82.497,28.037,2.293
1747651569.67,0.028,0.023,-0.022,-0.034,-0.071,-0.026,-82.517,28.007,2.289
1747651569.68,0.029,0.009,-0.017,-0.042,-0.109,-0.021,-82.542,27.976,2.310
1747651569.69,0.026,-0.012,-0.010,-0.029,-0.116,-0.009,-82.561,27.966,2.364
1747651569.70,0.021,-0.025,0.007,-0.013,-0.117,-0.003,-82.570,27.951,2.416
1747651569.71,0.010,-0.023,0.003,-0.014,-0.135,-0.007,-82.574,27.912,2.447
1747651569.72,-0.009,-0.025,-0.006,-0.006,-0.160,-0.009,-82.580,27.865,2.485
1747651569.73,-0.021,-0.041,-0.008,0.025,-0.173,-0.014,-82.576,27.744,2.458
1747651569.74,-0.022,-0.043,-0.032,0.050,-0.173,-0.019,-82.558,27.517,2.329
1747651569.75,-0.013,-0.017,-0.035,0.068,-0.175,-0.019,-82.530,27.237,2.148
1747651569.75,-0.002,0.014,-0.038,0.108,-0.180,-0.012,-82.486,26.925,1.934
1747651569.76,0.003,0.041,-0.064,0.134,-0.201,-0.018,-82.425,26.542,1.658
1747651569.77,0.003,0.046,-0.070,0.151,-0.195,-0.006,-82.355,26.125,1.353
1747651569.78,0.007,0.030,-0.047,0.158,-0.142,0.011,-82.275,25.763,1.086
1747651569.79,0.009,0.006,-0.019,0.156,-0.106,0.017,-82.188,25.465,0.856
1747651569.80,-0.006,-0.012,0.002,0.147,-0.111,0.018,-82.105,25.197,0.644
1747651569.82,-0.029,-0.015,-0.001,0.147,-0.152,-0.001,-82.026,24.883,0.405
1747651569.82,-0.049,-0.014,-0.016,0.146,-0.154,-0.014,-81.950,24.509,0.116
1747651569.83,-0.049,-0.017,-0.007,0.141,-0.116,-0.020,-81.876,24.127,-0.191
1747651569.84,-0.039,-0.017,0.010,0.131,-0.083,-0.025,-81.806,23.762,-0.502
1747651569.85,-0.032,-0.005,0.018,0.117,-0.090,-0.036,-81.743,23.394,-0.825
1747651569.86,-0.029,0.015,0.016,0.111,-0.122,-0.042,-81.689,23.011,-1.153
1747651569.87,-0.014,0.024,0.006,0.120,-0.162,-0.033,-81.636,22.623,-1.461
1747651569.88,0.011,0.019,0.002,0.124,-0.157,-0.018,-81.579,22.256,-1.737
1747651569.89,0.033,0.003,0.012,0.123,-0.132,-0.007,-81.517,21.932,-1.982
1747651569.90,0.040,-0.003,0.029,0.136,-0.114,-0.009,-81.451,21.623,-2.223
1747651569.91,0.013,0.012,0.033,0.145,-0.117,-0.020,-81.380,21.283,-2.500
1747651569.92,-0.028,0.045,0.027,0.143,-0.133,-0.035,-81.312,20.900,-2.814
1747651569.93,-0.081,0.064,0.035,0.146,-0.122,-0.052,-81.246,20.475,-3.168
1747651569.94,-0.114,0.047,0.056,0.131,-0.049,-0.063,-81.184,20.043,-3.555
