Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Pitch,Roll,Yaw
1747607349.54,0.044,-0.020,-0.010,0.001,-0.061,0.037,-84.106,26.530,-13.792
1747607349.55,0.048,-0.019,-0.014,-0.011,-0.064,0.033,-84.107,26.700,-13.586
1747607349.56,0.025,0.014,-0.023,0.002,-0.063,0.023,-84.117,26.867,-13.381
1747607349.57,0.006,0.024,-0.033,0.019,-0.067,0.014,-84.118,26.897,-13.314
1747607349.58,-0.011,0.019,-0.040,0.035,-0.052,-0.003,-84.108,26.793,-13.383
1747607349.59,-0.025,0.009,-0.036,0.052,-0.016,-0.025,-84.094,26.584,-13.574
1747607349.60,-0.035,0.001,-0.028,0.068,-0.004,-0.042,-84.076,26.302,-13.852
1747607349.61,-0.041,-0.004,-0.035,0.070,0.024,-0.045,-84.047,25.987,-14.175
1747607349.62,-0.039,-0.007,-0.029,0.039,0.072,-0.042,-84.023,25.750,-14.441
1747607349.63,-0.027,-0.007,-0.004,0.006,0.097,-0.035,-84.014,25.650,-14.593
1747607349.64,-0.011,-0.008,0.012,-0.013,0.090,-0.017,-84.016,25.623,-14.675
1747607349.65,0.003,-0.012,0.013,-0.013,0.078,-0.004,-84.020,25.644,-14.701
1747607349.66,0.027,-0.017,0.020,-0.000,0.063,0.008,-84.018,25.676,-14.708
1747607349.67,0.048,-0.016,0.015,0.019,0.031,0.032,-84.005,25.710,-14.703
1747607349.68,0.051,-0.030,0.001,0.027,-0.010,0.035,-83.981,25.777,-14.641
1747607349.69,0.021,-0.010,-0.002,0.033,-0.025,0.017,-83.957,25.755,-14.651
1747607349.70,-0.007,0.014,0.002,0.034,-0.015,0.002,-83.936,25.635,-14.759
1747607349.71,-0.032,0.019,0.003,0.038,-0.021,-0.022,-83.922,25.446,-14.940
1747607349.72,-0.054,0.027,-0.008,0.032,-0.021,-0.040,-83.914,25.189,-15.185
1747607349.73,-0.057,0.023,-0.013,0.029,-0.001,-0.057,-83.910,24.889,-15.481
1747607349.74,-0.036,0.015,-0.001,0.030,0.022,-0.054,-83.910,24.601,-15.777
1747607349.75,-0.009,0.005,0.005,0.029,0.025,-0.026,-83.902,24.423,-15.972
1747607349.76,0.011,-0.009,0.013,-0.001,0.022,0.002,-83.893,24.418,-15.990
1747607349.77,0.036,-0.020,0.024,-0.034,0.036,0.013,-83.899,24.545,-15.879
1747607349.78,0.061,-0.021,0.030,-0.032,0.043,0.033,-83.913,24.761,-15.687
1747607349.79,0.067,-0.021,0.023,-0.018,0.008,0.050,-83.918,25.011,-15.452
1747607349.80,0.048,-0.010,0.007,-0.012,-0.035,0.049,-83.915,25.235,-15.217
1747607349.81,0.021,0.017,-0.002,0.012,-0.036,0.039,-83.906,25.367,-15.063
1747607349.82,-0.012,0.028,0.000,0.014,-0.043,0.012,-83.893,25.427,-14.981
1747607349.83,-0.042,0.030,0.004,0.003,-0.045,-0.041,-83.894,25.310,-15.072
1747607349.84,-0.040,0.020,-0.002,0.002,-0.041,-0.054,-83.905,25.047,-15.312
1747607349.85,-0.029,0.005,-0.000,-0.003,-0.033,-0.038,-83.917,24.834,-15.505
1747607349.86,-0.016,-0.002,0.004,-0.016,-0.011,-0.021,-83.929,24.768,-15.559
1747607349.87,-0.006,-0.000,0.012,-0.018,0.011,-0.009,-83.942,24.812,-15.516
1747607349.88,-0.000,-0.007,0.017,-0.005,0.040,0.009,-83.947,24.903,-15.438
1747607349.89,0.003,-0.021,0.028,-0.002,0.070,0.025,-83.943,25.061,-15.311
1747607349.90,-0.000,-0.020,0.032,-0.003,0.087,0.028,-83.938,25.229,-15.188
1747607349.91,-0.011,-0.006,0.027,-0.010,0.090,0.026,-83.939,25.376,-15.090
1747607349.92,-0.021,0.009,0.033,-0.010,0.077,0.024,-83.940,25.518,-14.995
1747607349.93,-0.023,0.020,0.031,-0.006,0.072,0.020,-83.941,25.649,-14.905
1747607349.94,-0.008,0.020,0.021,-0.007,0.069,0.009,-83.941,25.738,-14.854
1747607349.95,0.020,0.004,0.027,-0.015,0.073,0.005,-83.950,25.833,-14.801
1747607349.96,0.045,-0.012,0.037,-0.002,0.051,0.005,-83.958,25.929,-14.741
1747607349.97,0.051,-0.011,0.024,0.012,-0.004,0.008,-83.959,25.991,-14.694
1747607349.98,0.035,0.006,0.007,0.002,-0.041,-0.005,-83.960,25.992,-14.679
1747607349.99,0.015,0.018,0.009,0.006,-0.056,-0.013,-83.968,25.907,-14.736
1747607350.00,0.012,0.016,0.007,0.023,-0.045,-0.011,-83.974,25.761,-14.853
1747607350.01,0.010,0.006,0.006,0.019,-0.017,-0.008,-83.978,25.620,-14.974
1747607350.02,-0.001,-0.005,0.014,0.011,0.014,-0.005,-83.981,25.566,-15.028
1747607350.03,-0.011,-0.011,0.007,0.010,0.029,0.004,-83.981,25.649,-14.957
1747607350.04,-0.014,-0.008,-0.002,0.023,0.029,0.006,-83.975,25.833,-14.792
