Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Pitch,Roll,Yaw
1747663846.70,0.021,0.018,-0.051,0.030,-0.021,-0.018,-88.307,54.787,81.135
1747663846.71,-0.003,0.020,-0.046,0.023,0.047,-0.035,-88.317,53.713,80.051
1747663846.72,-0.018,0.015,-0.030,0.025,0.072,-0.035,-88.330,52.354,78.659
1747663846.72,-0.025,-0.001,-0.013,0.014,0.081,-0.028,-88.342,51.195,77.455
1747663846.73,-0.016,-0.021,-0.003,0.004,0.059,-0.026,-88.355,50.603,76.821
1747663846.74,0.002,-0.025,-0.006,0.014,0.006,-0.018,-88.359,50.246,76.447
1747663846.75,0.018,-0.015,-0.021,0.003,-0.020,-0.008,-88.347,49.904,76.110
1747663846.76,0.024,-0.005,-0.007,-0.016,-0.000,-0.006,-88.338,49.752,75.964
1747663846.77,0.025,-0.000,0.012,-0.021,0.004,-0.017,-88.338,49.732,75.942
1747663846.78,0.014,0.007,0.005,-0.002,-0.012,-0.031,-88.347,49.281,75.492
1747663846.79,-0.003,0.014,-0.007,0.021,-0.045,-0.043,-88.356,48.218,74.445
1747663846.80,-0.017,0.013,-0.009,0.039,-0.055,-0.043,-88.366,46.786,73.043
1747663846.81,-0.021,0.009,0.001,0.050,-0.022,-0.040,-88.368,45.377,71.656
1747663846.82,-0.026,0.003,0.015,0.028,-0.010,-0.040,-88.365,44.194,70.481
1747663846.83,-0.040,0.003,0.021,0.010,0.009,-0.039,-88.364,43.364,69.651
1747663846.84,-0.046,-0.005,0.017,0.002,0.049,-0.039,-88.370,42.870,69.140
1747663846.85,-0.033,-0.017,0.018,-0.006,0.099,-0.030,-88.382,42.761,68.988
1747663846.86,-0.008,-0.016,0.013,-0.027,0.124,-0.018,-88.396,42.882,69.044
1747663846.87,0.018,-0.006,0.006,-0.046,0.105,-0.003,-88.414,43.274,69.369
1747663846.88,0.032,-0.000,-0.006,-0.032,0.043,-0.004,-88.433,43.629,69.681
1747663846.89,0.032,0.005,-0.026,-0.043,-0.023,0.009,-88.451,44.025,70.071
1747663846.90,0.036,-0.002,-0.021,-0.037,-0.076,0.026,-88.468,44.839,70.914
1747663846.91,0.042,-0.017,-0.019,-0.003,-0.127,0.035,-88.471,45.499,71.633
1747663846.92,0.034,-0.026,-0.048,0.029,-0.151,0.036,-88.459,45.615,71.830
1747663846.93,0.029,-0.033,-0.057,0.057,-0.134,0.019,-88.438,45.211,71.509
1747663846.94,0.028,-0.026,-0.050,0.088,-0.109,-0.002,-88.407,44.206,70.573
1747663846.95,0.027,0.001,-0.047,0.114,-0.085,-0.011,-88.367,42.754,69.175
1747663846.96,0.016,0.030,-0.048,0.122,-0.077,-0.017,-88.317,41.051,67.516
1747663846.97,-0.015,0.037,-0.037,0.107,-0.068,0.002,-88.264,39.526,66.033
1747663846.98,-0.040,0.022,-0.015,0.089,-0.045,0.025,-88.209,38.636,65.175
1747663846.99,-0.050,-0.004,0.001,0.050,0.011,0.041,-88.160,38.413,64.962
1747663846.99,-0.051,-0.038,0.024,-0.003,0.099,0.054,-88.124,38.887,65.407
1747663847.01,-0.045,-0.042,0.043,-0.044,0.174,0.047,-88.108,39.884,66.324
1747663847.01,-0.041,-0.002,0.061,-0.043,0.167,0.029,-88.107,40.971,67.312
1747663847.02,-0.031,0.032,0.060,-0.018,0.123,0.010,-88.108,41.583,67.842
1747663847.04,-0.009,0.028,0.047,-0.001,0.080,0.001,-88.107,41.723,67.925
1747663847.04,0.012,0.014,0.044,0.010,0.030,-0.005,-88.104,41.586,67.757
1747663847.06,0.025,0.009,0.040,0.040,-0.023,-0.005,-88.097,41.145,67.313
1747663847.06,0.033,0.009,0.025,0.057,-0.079,-0.000,-88.080,40.446,66.642
1747663847.07,0.042,0.008,0.007,0.063,-0.108,0.002,-88.057,39.632,65.881
1747663847.08,0.047,0.005,-0.007,0.049,-0.117,0.008,-88.037,38.999,65.312
1747663847.09,0.045,-0.005,-0.004,0.027,-0.122,0.016,-88.025,38.727,65.109
1747663847.11,0.039,-0.014,0.000,0.012,-0.136,0.013,-88.020,38.731,65.186
1747663847.11,0.022,-0.018,0.003,0.016,-0.147,0.018,-88.013,38.797,65.334
1747663847.12,0.003,-0.017,0.005,0.028,-0.132,0.021,-88.000,38.869,65.484
1747663847.13,-0.006,-0.003,0.007,0.034,-0.118,0.024,-87.980,38.931,65.618
1747663847.14,-0.004,0.014,0.008,0.058,-0.107,0.024,-87.952,38.930,65.680
1747663847.16,0.000,0.021,-0.004,0.088,-0.098,0.020,-87.908,38.622,65.431
1747663847.16,-0.001,0.018,-0.018,0.109,-0.076,0.016,-87.851,38.053,64.911
1747663847.17,-0.009,0.006,-0.012,0.142,-0.074,0.008,-87.784,37.246,64.145
1747663847.18,-0.020,-0.001,-0.017,0.184,-0.077,0.003,-87.701,36.126,63.067
1747663847.19,-0.025,-0.006,-0.027,0.209,-0.040,0.013,-87.604,34.752,61.727
1747663847.20,-0.009,-0.007,-0.006,0.206,-0.021,0.041,-87.499,33.495,60.485
1747663847.21,0.009,0.002,0.008,0.209,-0.012,0.074,-87.388,32.667,59.666
1747663847.22,0.011,-0.001,0.020,0.221,-0.024,0.098,-87.264,32.183,59.189
1747663847.23,0.004,-0.016,0.036,0.212,-0.048,0.108,-87.130,31.867,58.895
1747663847.24,-0.002,-0.025,0.038,0.188,-0.049,0.089,-87.003,31.576,58.632
1747663847.25,-0.008,-0.024,0.049,0.191,-0.025,0.073,-86.891,31.165,58.243
1747663847.26,-0.003,-0.019,0.050,0.222,0.001,0.066,-86.773,30.526,57.609
1747663847.27,0.007,-0.004,0.052,0.255,-0.048,0.048,-86.640,29.644,56.736
1747663847.28,-0.020,0.022,0.039,0.314,-0.130,0.025,-86.495,28.554,55.696
1747663847.29,-0.049,0.034,0.007,0.377,-0.157,0.018,-86.321,27.248,54.472
1747663847.30,-0.041,0.035,-0.015,0.450,-0.125,0.024,-86.113,25.833,53.134
1747663847.31,-0.022,0.017,-0.014,0.525,-0.084,0.039,-85.863,24.385,51.742
1747663847.32,-0.019,-0.007,-0.022,0.552,-0.018,0.066,-85.576,23.083,50.466
1747663847.33,-0.019,-0.011,-0.020,0.538,0.028,0.077,-85.272,22.061,49.436
1747663847.34,-0.033,-0.009,0.010,0.529,0.025,0.107,-84.971,21.310,48.667
1747663847.35,-0.046,-0.008,0.030,0.539,0.011,0.152,-84.660,20.873,48.220
1747663847.36,-0.031,-0.001,0.019,0.565,0.014,0.175,-84.332,20.646,47.985
1747663847.37,-0.012,-0.003,0.015,0.590,0.051,0.179,-83.989,20.453,47.772
1747663847.38,0.017,-0.014,0.029,0.611,0.054,0.178,-83.632,20.274,47.559
1747663847.39,0.036,-0.024,0.044,0.653,0.007,0.161,-83.260,20.009,47.274
1747663847.40,0.027,-0.023,0.023,0.724,-0.017,0.153,-82.859,19.602,46.869
1747663847.41,0.021,-0.009,-0.010,0.780,-0.070,0.160,-82.423,19.114,46.400
1747663847.42,0.009,0.011,-0.034,0.825,-0.053,0.177,-81.958,18.661,45.983
1747663847.43,-0.014,0.035,-0.049,0.857,0.065,0.175,-81.469,18.274,45.590
1747663847.44,-0.062,0.038,-0.008,0.833,0.150,0.187,-80.977,17.992,45.240
1747663847.45,-0.137,0.010,0.049,0.772,0.215,0.211,-80.505,17.891,45.033
1747663847.46,-0.183,-0.032,0.076,0.709,0.312,0.218,-80.066,17.969,44.959
1747663847.47,-0.163,-0.054,0.063,0.673,0.400,0.226,-79.653,18.163,44.948
1747663847.48,-0.070,-0.049,0.052,0.660,0.414,0.246,-79.250,18.447,44.996
1747663847.49,0.051,-0.024,0.061,0.686,0.305,0.253,-78.842,18.720,45.061
1747663847.50,0.137,0.006,0.060,0.747,0.149,0.244,-78.409,18.864,45.078
1747663847.51,0.176,0.044,0.047,0.818,0.074,0.215,-77.945,18.834,44.984
1747663847.52,0.176,0.064,0.072,0.931,-0.042,0.192,-77.435,18.612,44.744
1747663847.53,0.109,0.056,0.050,0.974,-0.175,0.204,-76.879,18.256,44.509
1747663847.54,-0.001,0.033,0.010,0.936,-0.155,0.200,-76.324,17.907,44.255
1747663847.55,-0.116,0.004,0.037,0.875,-0.046,0.176,-75.798,17.629,44.088
1747663847.56,-0.217,-0.016,0.054,0.806,0.043,0.164,-75.312,17.428,43.880
1747663847.57,-0.254,-0.017,0.040,0.771,0.167,0.166,-74.855,17.318,43.776
1747663847.58,-0.188,-0.007,0.038,0.783,0.288,0.180,-74.404,17.318,43.638
1747663847.59,-0.057,0.000,0.064,0.859,0.307,0.182,-73.927,17.353,43.547
1747663847.60,0.046,0.006,0.055,0.957,0.232,0.161,-73.402,17.303,43.333
1747663847.61,0.086,-0.005,0.030,0.991,0.168,0.142,-72.841,17.140,43.107
1747663847.62,0.088,-0.023,0.005,0.933,0.172,0.139,-72.291,16.966,42.824
1747663847.63,0.065,-0.029,0.003,0.900,0.166,0.155,-71.767,16.842,42.659
1747663847.64,0.010,-0.022,-0.021,0.860,0.150,0.148,-71.260,16.750,42.468
1747663847.65,-0.076,-0.001,-0.058,0.816,0.251,0.144,-70.778,16.687,42.347
1747663847.66,-0.140,0.008,-0.044,0.780,0.462,0.167,-70.316,16.759,42.210
