Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Pitch,Roll,Yaw
1747666121.37,0.021,0.006,-0.012,-0.012,0.144,0.012,-85.069,39.166,40.442
1747666121.38,0.059,0.016,-0.021,0.003,0.128,0.019,-85.065,39.328,40.527
1747666121.39,0.087,0.012,-0.032,0.001,0.101,0.037,-85.053,39.514,40.648
1747666121.40,0.095,-0.004,-0.027,-0.018,0.063,0.038,-85.043,39.784,40.872
1747666121.40,0.087,-0.025,-0.021,-0.010,0.033,0.017,-85.040,40.009,41.070
1747666121.41,0.057,-0.036,-0.030,0.009,0.009,-0.010,-85.040,40.026,41.075
1747666121.42,0.029,-0.037,-0.038,0.035,-0.007,-0.023,-85.038,39.833,40.882
1747666121.43,0.029,-0.029,-0.040,0.061,-0.022,-0.014,-85.024,39.512,40.567
1747666121.45,0.048,-0.007,-0.035,0.096,-0.033,0.011,-84.991,39.169,40.239
1747666121.45,0.075,0.019,-0.041,0.121,-0.036,0.024,-84.934,38.795,39.884
1747666121.46,0.097,0.042,-0.046,0.100,-0.022,0.026,-84.872,38.471,39.576
1747666121.47,0.098,0.037,-0.023,0.080,-0.035,0.033,-84.821,38.258,39.377
1747666121.48,0.060,0.007,-0.012,0.068,-0.054,0.037,-84.773,38.136,39.280
1747666121.50,0.004,-0.033,-0.007,0.052,-0.045,0.020,-84.734,38.027,39.200
1747666121.50,-0.032,-0.053,0.004,0.041,0.002,-0.006,-84.709,37.877,39.064
1747666121.51,-0.023,-0.042,0.011,0.030,0.057,-0.009,-84.694,37.712,38.879
1747666121.52,0.006,-0.010,0.009,0.020,0.075,-0.006,-84.685,37.623,38.750
1747666121.53,0.022,0.026,0.009,0.022,0.061,-0.009,-84.677,37.553,38.641
1747666121.54,0.029,0.034,0.009,0.005,0.072,-0.003,-84.670,37.519,38.571
1747666121.55,0.042,0.019,0.029,-0.017,0.090,-0.010,-84.673,37.604,38.608
1747666121.56,0.046,0.003,0.034,-0.018,0.085,-0.024,-84.685,37.658,38.611
1747666121.57,0.040,-0.013,0.026,-0.010,0.069,-0.018,-84.698,37.654,38.562
1747666121.58,0.049,-0.027,0.038,-0.004,0.054,0.005,-84.704,37.674,38.547
1747666121.60,0.073,-0.034,0.040,0.000,0.017,0.016,-84.701,37.770,38.623
1747666121.60,0.086,-0.030,0.030,0.037,-0.045,-0.006,-84.692,37.742,38.601
1747666121.61,0.090,-0.011,0.005,0.082,-0.148,-0.019,-84.669,37.398,38.310
1747666121.62,0.096,0.012,-0.019,0.093,-0.261,-0.001,-84.633,36.903,37.930
1747666121.63,0.110,0.032,-0.018,0.076,-0.346,0.037,-84.588,36.509,37.710
1747666121.64,0.136,0.062,-0.009,0.023,-0.418,0.093,-84.543,36.438,37.858
1747666121.65,0.142,0.081,-0.011,-0.008,-0.513,0.118,-84.505,36.693,38.380
1747666121.66,0.081,0.050,-0.014,-0.023,-0.677,0.113,-84.473,36.978,39.005
1747666121.67,-0.017,-0.019,0.012,-0.065,-0.861,0.104,-84.455,37.226,39.697
1747666121.68,-0.087,-0.084,0.053,-0.105,-0.971,0.091,-84.459,37.482,40.483
1747666121.70,-0.088,-0.109,0.069,-0.155,-0.966,0.088,-84.487,37.805,41.366
1747666121.70,-0.039,-0.082,0.061,-0.190,-0.938,0.097,-84.534,38.320,42.428
1747666121.71,-0.010,-0.032,0.026,-0.212,-0.987,0.096,-84.590,38.987,43.646
1747666121.72,-0.030,0.030,-0.027,-0.204,-1.041,0.076,-84.651,39.614,44.860
1747666121.73,-0.088,0.072,-0.067,-0.161,-0.971,0.031,-84.712,40.016,45.845
1747666121.75,-0.159,0.055,-0.065,-0.114,-0.829,-0.017,-84.770,40.084,46.430
1747666121.75,-0.222,0.012,-0.057,-0.075,-0.676,-0.062,-84.825,39.841,46.617
1747666121.76,-0.268,-0.009,-0.077,-0.039,-0.528,-0.089,-84.878,39.350,46.471
1747666121.77,-0.288,-0.004,-0.088,-0.004,-0.348,-0.102,-84.922,38.713,46.084
1747666121.78,-0.296,0.019,-0.075,0.030,-0.143,-0.107,-84.953,37.984,45.492
1747666121.80,-0.299,0.039,-0.055,0.039,0.048,-0.095,-84.973,37.295,44.828
1747666121.80,-0.287,0.035,-0.035,0.039,0.217,-0.064,-84.981,36.803,44.257
1747666121.81,-0.242,0.005,-0.028,0.019,0.361,-0.016,-84.982,36.632,43.919
1747666121.82,-0.164,-0.029,-0.022,0.018,0.460,0.046,-84.969,36.883,43.934
1747666121.83,-0.065,-0.046,-0.023,0.035,0.517,0.115,-84.929,37.483,44.253
1747666121.84,0.029,-0.039,-0.022,0.046,0.527,0.164,-84.861,38.328,44.801
1747666121.85,0.097,-0.019,-0.021,0.045,0.535,0.188,-84.778,39.324,45.498
1747666121.87,0.147,-0.003,-0.007,0.052,0.521,0.192,-84.686,40.345,46.218
1747666121.87,0.177,0.012,0.015,0.067,0.444,0.162,-84.594,41.217,46.814
1747666121.88,0.182,0.024,0.023,0.076,0.295,0.123,-84.509,41.786,47.171
1747666121.89,0.183,0.026,0.023,0.090,0.125,0.094,-84.433,42.055,47.321
1747666121.90,0.188,0.016,0.035,0.115,-0.060,0.071,-84.357,42.031,47.278
1747666121.91,0.183,-0.002,0.039,0.141,-0.234,0.041,-84.280,41.693,47.022
1747666121.92,0.166,-0.016,0.011,0.132,-0.349,0.009,-84.211,41.096,46.591
1747666121.93,0.148,-0.023,-0.004,0.079,-0.415,-0.011,-84.167,40.479,46.191
1747666121.94,0.116,-0.023,0.019,0.038,-0.478,-0.011,-84.146,39.968,45.931
1747666121.95,0.050,-0.012,0.035,0.003,-0.546,-0.010,-84.141,39.558,45.817
1747666121.96,-0.025,0.001,0.039,-0.010,-0.487,-0.014,-84.147,39.238,45.796
1747666121.97,-0.068,0.011,0.056,0.004,-0.371,-0.011,-84.154,38.956,45.759
1747666121.98,-0.098,0.020,0.048,0.033,-0.245,-0.007,-84.148,38.680,45.658
1747666121.99,-0.133,0.045,0.022,0.052,-0.123,-0.017,-84.133,38.374,45.456
1747666122.00,-0.178,0.072,0.005,0.047,0.013,-0.046,-84.121,38.039,45.150
1747666122.01,-0.212,0.073,0.013,0.038,0.158,-0.061,-84.122,37.692,44.753
1747666122.02,-0.210,0.047,0.034,0.021,0.305,-0.050,-84.129,37.474,44.401
1747666122.03,-0.172,0.011,0.058,0.004,0.439,-0.018,-84.135,37.490,44.202
1747666122.04,-0.109,-0.015,0.070,-0.028,0.510,0.013,-84.141,37.794,44.232
1747666122.05,-0.038,-0.024,0.070,-0.049,0.488,0.025,-84.152,38.308,44.460
1747666122.06,0.027,-0.028,0.067,-0.025,0.428,0.031,-84.159,38.821,44.712
1747666122.07,0.091,-0.034,0.059,0.017,0.364,0.042,-84.148,39.220,44.885
1747666122.08,0.142,-0.035,0.049,0.048,0.250,0.045,-84.117,39.460,44.949
1747666122.09,0.154,-0.030,0.029,0.072,0.107,0.041,-84.075,39.542,44.928
1747666122.10,0.140,-0.014,0.004,0.109,-0.039,0.024,-84.023,39.389,44.756
1747666122.11,0.112,0.012,-0.029,0.147,-0.149,-0.002,-83.963,38.944,44.366
1747666122.12,0.071,0.032,-0.041,0.188,-0.176,-0.029,-83.894,38.223,43.737
1747666122.13,0.023,0.034,-0.027,0.229,-0.174,-0.054,-83.814,37.266,42.876
1747666122.14,-0.033,0.017,-0.022,0.268,-0.178,-0.064,-83.721,36.139,41.842
1747666122.15,-0.073,-0.010,-0.029,0.309,-0.182,-0.044,-83.605,34.940,40.740
1747666122.16,-0.080,-0.034,-0.043,0.327,-0.138,-0.011,-83.463,33.813,39.699
1747666122.17,-0.062,-0.041,-0.036,0.322,-0.036,0.027,-83.305,32.918,38.849
1747666122.18,-0.037,-0.032,-0.022,0.326,0.038,0.063,-83.136,32.273,38.198
1747666122.19,-0.030,-0.019,-0.032,0.375,0.098,0.083,-82.945,31.747,37.627
1747666122.20,-0.031,-0.003,-0.041,0.427,0.154,0.100,-82.722,31.216,37.020
1747666122.21,-0.019,0.011,-0.026,0.464,0.227,0.128,-82.469,30.739,36.429
1747666122.22,-0.005,0.017,0.006,0.495,0.257,0.155,-82.192,30.366,35.912
1747666122.23,-0.003,0.016,0.011,0.527,0.235,0.159,-81.893,30.024,35.423
1747666122.24,-0.018,0.011,0.014,0.542,0.192,0.147,-81.584,29.622,34.895
1747666122.25,-0.037,0.014,0.022,0.544,0.165,0.129,-81.274,29.165,34.330
1747666122.26,-0.045,0.016,0.017,0.549,0.170,0.115,-80.968,28.679,33.744
1747666122.27,-0.024,0.004,0.019,0.568,0.225,0.111,-80.657,28.206,33.150
1747666122.28,0.020,-0.010,0.045,0.588,0.219,0.098,-80.337,27.725,32.528
1747666122.29,0.053,-0.019,0.046,0.611,0.092,0.098,-80.008,27.192,31.893
1747666122.30,0.071,-0.027,0.027,0.628,-0.040,0.109,-79.666,26.605,31.283
1747666122.31,0.096,-0.026,0.033,0.648,-0.134,0.110,-79.313,25.993,30.711
1747666122.32,0.108,-0.021,0.055,0.709,-0.220,0.117,-78.937,25.324,30.133
1747666122.33,0.100,-0.014,0.042,0.735,-0.309,0.142,-78.531,24.625,29.573
1747666122.34,0.090,-0.012,0.032,0.772,-0.410,0.186,-78.102,23.975,29.120
1747666122.35,0.078,-0.004,0.000,0.819,-0.438,0.214,-77.639,23.372,28.755
1747666122.36,0.068,0.007,-0.008,0.844,-0.402,0.228,-77.153,22.823,28.438
1747666122.37,0.049,0.007,0.008,0.864,-0.373,0.216,-76.652,22.302,28.129
1747666122.38,0.003,0.004,0.001,0.848,-0.329,0.188,-76.155,21.783,27.801
1747666122.39,-0.036,-0.003,0.006,0.830,-0.318,0.166,-75.674,21.269,27.461
1747666122.40,-0.056,-0.021,0.025,0.819,-0.274,0.182,-75.199,20.798,27.149
1747666122.41,-0.043,-0.036,0.045,0.809,-0.194,0.215,-74.724,20.453,26.933
1747666122.42,-0.034,-0.020,0.014,0.828,-0.094,0.209,-74.244,20.198,26.753
1747666122.43,-0.063,0.009,0.018,0.865,-0.053,0.198,-73.749,19.958,26.542
1747666122.44,-0.104,0.026,0.037,0.871,-0.103,0.208,-73.243,19.712,26.330
1747666122.45,-0.139,0.035,0.017,0.925,-0.153,0.225,-72.720,19.456,26.220
1747666122.46,-0.143,0.032,-0.026,0.969,-0.068,0.255,-72.163,19.232,26.056
1747666122.47,-0.092,0.011,-0.019,0.975,0.089,0.242,-71.591,19.094,26.000
1747666122.48,-0.042,-0.004,0.003,0.949,0.236,0.214,-71.028,19.018,25.824
1747666122.49,-0.031,-0.021,0.049,0.908,0.367,0.192,-70.489,19.013,25.730
1747666122.50,-0.049,-0.027,0.080,0.898,0.346,0.191,-69.967,19.039,25.535
1747666122.51,-0.094,-0.011,0.021,0.871,0.221,0.232,-69.449,19.057,25.467
1747666122.52,-0.099,-0.002,-0.057,0.829,0.184,0.290,-68.941,19.123,25.421
1747666122.53,-0.052,-0.012,-0.047,0.839,0.259,0.306,-68.438,19.263,25.515
1747666122.54,0.018,-0.023,0.019,0.888,0.325,0.266,-67.916,19.413,25.496
1747666122.55,0.068,-0.000,0.023,0.923,0.305,0.203,-67.385,19.487,25.467
1747666122.56,0.057,0.038,0.011,0.935,0.208,0.159,-66.849,19.440,25.256
1747666122.57,0.029,0.065,0.020,0.902,0.103,0.125,-66.326,19.306,25.088
1747666122.58,0.015,0.078,0.043,0.837,0.059,0.092,-65.835,19.109,24.825
1747666122.59,-0.007,0.054,0.058,0.747,0.058,0.099,-65.390,18.932,24.683
1747666122.60,-0.045,0.007,0.064,0.713,0.074,0.103,-64.979,18.798,24.492
1747666122.61,-0.050,-0.031,0.032,0.712,0.061,0.132,-64.572,18.694,24.436
1747666122.62,-0.036,-0.049,-0.009,0.737,0.055,0.202,-64.152,18.637,24.337
1747666122.63,-0.006,-0.045,-0.003,0.823,0.088,0.225,-63.691,18.630,24.390
1747666122.64,0.014,-0.003,-0.003,0.842,0.123,0.217,-63.196,18.625,24.316
1747666122.65,0.012,0.041,0.018,0.825,0.105,0.195,-62.708,18.614,24.316
1747666122.66,-0.003,0.059,0.004,0.806,0.104,0.159,-62.232,18.567,24.200
1747666122.67,-0.004,0.051,0.006,0.752,0.169,0.142,-61.784,18.531,24.173
1747666122.68,0.007,0.014,0.057,0.782,0.178,0.155,-61.346,18.523,24.050
1747666122.69,0.004,-0.021,0.027,0.783,0.177,0.188,-60.886,18.531,24.057
1747666122.70,-0.015,-0.043,0.002,0.745,0.166,0.196,-60.440,18.569,23.987
1747666122.71,-0.035,-0.048,-0.014,0.752,0.131,0.188,-60.000,18.600,24.039
1747666122.72,-0.019,-0.038,-0.034,0.796,0.093,0.187,-59.550,18.596,23.961
1747666122.73,0.022,-0.029,-0.037,0.876,0.061,0.184,-59.063,18.553,23.981
1747666122.74,0.061,-0.015,-0.045,0.926,-0.036,0.187,-58.541,18.458,23.860
1747666122.75,0.083,-0.005,-0.054,0.949,-0.074,0.166,-57.999,18.304,23.833
1747666122.76,0.094,-0.002,-0.009,0.922,-0.008,0.133,-57.463,18.140,23.824
1747666122.77,0.078,-0.003,0.071,0.860,0.047,0.104,-56.957,18.008,23.650
1747666122.78,0.034,-0.020,0.049,0.780,0.007,0.113,-56.493,17.890,23.627
1747666122.79,0.003,-0.046,-0.023,0.726,-0.020,0.189,-56.059,17.808,23.535
1747666122.80,0.019,-0.066,-0.020,0.768,-0.005,0.261,-55.617,17.791,23.654
1747666122.81,0.061,-0.058,0.012,0.827,-0.003,0.301,-55.132,17.809,23.678
1747666122.82,0.073,-0.029,0.015,0.840,-0.071,0.296,-54.627,17.817,23.873
1747666122.83,0.039,0.012,-0.021,0.852,-0.159,0.248,-54.119,17.753,23.875
1747666122.84,-0.007,0.049,-0.052,0.829,-0.184,0.193,-53.621,17.615,23.993
1747666122.85,-0.024,0.061,-0.033,0.812,-0.135,0.146,-53.147,17.457,23.910
1747666122.86,-0.028,0.042,-0.009,0.816,-0.126,0.134,-52.680,17.300,23.955
1747666122.87,-0.050,0.007,-0.006,0.783,-0.137,0.165,-52.218,17.151,23.863
1747666122.88,-0.058,-0.029,0.018,0.739,-0.100,0.212,-51.771,17.049,23.970
1747666122.89,-0.021,-0.060,0.020,0.698,-0.071,0.241,-51.341,17.007,23.977
1747666122.90,0.027,-0.072,-0.012,0.663,-0.079,0.259,-50.928,16.993,24.178
1747666122.91,0.055,-0.063,-0.025,0.660,-0.105,0.277,-50.524,16.986,24.235
1747666122.92,0.064,-0.039,-0.011,0.668,-0.183,0.295,-50.113,16.961,24.472
1747666122.93,0.052,0.001,-0.015,0.683,-0.217,0.298,-49.696,16.904,24.550
1747666122.94,0.032,0.038,0.005,0.731,-0.183,0.271,-49.263,16.834,24.771
1747666122.95,-0.000,0.062,0.033,0.752,-0.163,0.223,-48.815,16.751,24.790
1747666122.96,-0.039,0.071,0.013,0.717,-0.151,0.166,-48.381,16.645,24.920
1747666122.97,-0.053,0.052,-0.026,0.679,-0.151,0.140,-47.974,16.525,24.874
1747666122.98,-0.030,0.010,-0.035,0.669,-0.158,0.151,-47.582,16.404,24.996
1747666122.99,0.000,-0.027,-0.018,0.668,-0.115,0.164,-47.191,16.300,24.965
1747666123.00,0.034,-0.037,0.015,0.652,-0.106,0.168,-46.801,16.222,25.135
1747666123.01,0.050,-0.018,0.026,0.617,-0.146,0.214,-46.423,16.156,25.141
1747666123.02,0.045,0.017,0.026,0.605,-0.186,0.201,-46.055,16.079,25.345
1747666123.03,0.056,0.058,0.037,0.581,-0.185,0.228,-45.698,15.995,25.380
1747666123.04,0.064,0.066,0.050,0.583,-0.252,0.236,-45.342,15.908,25.623
1747666123.05,0.059,0.062,0.008,0.585,-0.298,0.234,-44.983,15.790,25.678
1747666123.06,0.054,0.045,-0.024,0.602,-0.318,0.224,-44.623,15.646,25.931
1747666123.07,0.050,0.027,-0.026,0.628,-0.319,0.185,-44.251,15.484,25.959
1747666123.08,0.025,-0.006,-0.046,0.641,-0.266,0.145,-43.877,15.310,26.157
1747666123.09,-0.011,-0.021,-0.029,0.632,-0.218,0.110,-43.505,15.150,26.120
1747666123.10,-0.060,-0.024,-0.009,0.614,-0.201,0.102,-43.147,14.995,26.265
1747666123.11,-0.090,-0.035,0.009,0.585,-0.190,0.116,-42.799,14.858,26.227
1747666123.12,-0.086,-0.044,0.030,0.563,-0.118,0.136,-42.463,14.754,26.415
1747666123.13,-0.056,-0.034,0.014,0.513,-0.086,0.160,-42.144,14.702,26.418
1747666123.14,-0.014,-0.013,-0.022,0.467,-0.104,0.211,-41.847,14.681,26.670
1747666123.15,0.010,0.020,-0.044,0.458,-0.143,0.153,-41.566,14.641,26.716
1747666123.16,0.052,0.066,-0.029,0.455,-0.192,0.150,-41.292,14.558,26.944
1747666123.17,0.075,0.074,-0.025,0.461,-0.255,0.168,-41.017,14.451,26.974
1747666123.18,0.072,0.072,-0.020,0.446,-0.326,0.176,-40.742,14.312,27.233
1747666123.19,0.055,0.063,-0.002,0.440,-0.353,0.172,-40.474,14.145,27.278
1747666123.20,0.039,0.045,0.041,0.450,-0.316,0.164,-40.203,13.981,27.526
1747666123.21,0.022,0.029,0.029,0.424,-0.258,0.158,-39.936,13.839,27.564
1747666123.22,0.001,0.016,-0.038,0.365,-0.226,0.152,-39.697,13.735,27.811
1747666123.23,-0.043,0.005,-0.066,0.347,-0.224,0.144,-39.480,13.630,27.853
1747666123.24,-0.071,-0.025,-0.058,0.343,-0.157,0.165,-39.269,13.553,28.111
1747666123.25,-0.056,-0.026,-0.040,0.356,-0.114,0.154,-39.054,13.514,28.166
1747666123.26,-0.053,-0.012,-0.035,0.385,-0.103,0.118,-38.831,13.474,28.421
1747666123.27,-0.041,0.009,-0.004,0.417,-0.084,0.082,-38.595,13.423,28.424
1747666123.28,-0.013,0.022,0.011,0.438,-0.104,0.045,-38.348,13.352,28.616
1747666123.29,-0.000,0.023,-0.016,0.427,-0.108,0.023,-38.102,13.263,28.567
1747666123.30,-0.012,0.011,-0.037,0.416,-0.144,0.008,-37.867,13.149,28.736
1747666123.31,-0.028,-0.008,-0.055,0.418,-0.087,-0.000,-37.634,13.048,28.672
1747666123.32,-0.027,-0.004,-0.052,0.409,-0.067,-0.014,-37.403,12.959,28.795
1747666123.33,-0.021,0.021,-0.041,0.381,-0.014,-0.012,-37.187,12.890,28.722
1747666123.34,-0.002,0.043,-0.000,0.363,0.047,-0.001,-36.980,12.866,28.882
1747666123.35,0.003,0.048,0.041,0.335,0.045,0.009,-36.785,12.861,28.828
