Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Pitch,Roll,Yaw
1746585237.43,0.135,-0.194,-0.063,-3.226,1.018,-1.823,-61.362,93.734,104.914
1746585237.45,0.089,-0.280,0.023,-1.498,-0.351,-1.807,-63.099,100.061,111.314
1746585237.47,0.041,-0.317,-0.044,-0.932,-1.518,-1.808,-64.853,101.990,114.937
1746585237.49,-0.033,-0.273,0.140,-1.428,-1.309,-2.083,-66.707,104.317,119.272
1746585237.51,-0.063,-0.207,0.098,-1.943,-1.446,-2.510,-68.644,109.161,126.146
1746585237.53,-0.077,-0.172,0.050,-2.341,-2.093,-2.673,-70.505,116.418,136.062
1746585237.55,-0.118,-0.331,0.110,-2.134,-2.424,-1.512,-71.384,124.260,147.075
1746585237.57,0.057,0.345,0.146,-1.715,-2.536,0.772,-70.508,127.330,153.341
1746585237.59,0.219,1.219,0.239,-1.668,-1.437,2.070,-67.736,125.874,154.412
1746585237.61,-0.165,1.679,-0.077,-0.517,-0.152,-0.059,-66.000,126.006,155.291
1746585237.63,-0.300,0.249,-0.388,0.050,-0.623,-0.994,-66.510,127.005,156.769
1746585237.65,-0.043,-0.197,-0.130,0.143,-1.059,-0.554,-67.328,127.072,157.994
1746585237.67,0.008,-0.223,0.079,0.033,-0.574,-0.140,-67.701,126.331,158.232
1746585237.69,0.086,-0.105,0.092,-0.374,-0.367,-0.107,-67.667,126.448,158.888
1746585237.71,0.102,0.033,-0.037,-0.255,-0.391,-0.205,-67.568,127.023,159.976
1746585237.73,0.035,0.048,-0.055,-0.024,-0.152,-0.302,-67.711,127.419,160.772
1746585237.75,-0.038,0.003,-0.008,0.055,0.066,-0.326,-68.021,127.879,161.303
1746585237.77,-0.018,-0.078,-0.014,0.039,0.219,-0.319,-68.336,128.459,161.742
1746585237.79,0.012,0.047,-0.026,0.153,0.467,-0.532,-68.765,129.442,162.406
1746585237.81,0.069,0.018,-0.019,0.461,0.845,-0.507,-69.468,130.544,162.792
1746585237.83,0.007,-0.009,-0.015,0.626,1.236,-0.214,-70.220,131.153,162.152
1746585237.85,-0.041,0.014,-0.061,0.270,1.252,0.022,-70.669,131.635,161.131
1746585237.87,0.063,0.049,-0.042,0.484,1.201,-0.203,-70.951,132.367,160.396
1746585237.89,0.185,0.164,-0.040,0.753,0.908,-1.265,-72.006,133.535,160.326
1746585237.91,0.282,0.215,-0.092,0.867,0.448,-2.319,-74.184,137.172,163.306
1746585237.93,0.157,0.169,-0.167,0.702,0.075,-2.380,-76.613,143.208,169.294
1746585237.95,0.054,-0.049,-0.111,0.616,0.370,-2.258,-78.688,151.911,177.958
1746585237.97,0.015,-0.137,-0.045,0.696,1.094,-1.597,-80.237,162.254,-172.346
1746585237.99,0.077,-0.198,-0.014,0.719,1.282,-0.913,-81.376,171.060,-164.888
1746585238.01,0.094,-0.083,-0.061,0.651,0.884,-0.468,-82.229,177.044,-160.103
1746585238.03,0.061,0.020,-0.062,0.574,0.372,-0.134,-82.941,-179.766,-157.613
1746585238.05,-0.011,0.047,-0.077,0.531,-0.052,0.069,-83.564,-179.267,-157.281
1746585238.07,-0.148,0.037,-0.106,0.681,-0.176,0.224,-84.233,178.717,-159.132
1746585238.09,-0.238,0.018,-0.132,1.047,0.057,0.120,-85.200,175.886,-161.893
1746585238.11,-0.269,0.071,-0.136,1.334,0.245,-0.059,-86.595,173.835,-164.196
1746585238.13,-0.269,0.102,-0.199,1.157,-0.686,-0.262,-88.000,174.766,-162.954
1746585238.15,-0.234,0.121,-0.042,1.516,-0.320,-0.418,-89.454,-161.028,-138.020
1746585238.17,-0.161,0.157,0.145,1.890,0.844,-0.447,-88.351,-25.404,-2.714
1746585238.19,-0.126,0.117,0.198,1.692,1.350,-0.208,-86.273,-15.925,5.449
1746585238.21,-0.134,0.079,0.096,1.562,1.238,-0.069,-84.452,-10.860,9.014
1746585238.23,-0.145,0.052,0.012,1.363,0.955,-0.135,-82.763,-8.020,10.615
1746585238.25,-0.133,-0.016,0.112,0.917,0.602,-0.254,-81.423,-7.462,10.257
1746585238.27,-0.058,-0.063,0.192,0.533,0.096,-0.253,-80.596,-8.235,9.082
1746585238.29,0.023,-0.061,0.211,0.480,0.432,-0.238,-80.004,-9.119,8.006
1746585238.31,0.013,-0.063,0.302,0.470,1.139,-0.253,-79.422,-9.266,6.890
1746585238.33,-0.028,-0.122,0.259,0.389,1.060,-0.162,-78.883,-8.759,6.055
1746585238.35,-0.032,-0.177,0.204,0.120,0.624,-0.098,-78.563,-8.271,5.577
1746585238.37,-0.031,-0.190,0.153,-0.166,0.325,-0.090,-78.575,-8.250,5.051
1746585238.39,-0.029,-0.174,0.117,-0.423,-0.089,-0.182,-78.892,-9.042,4.094
1746585238.41,-0.022,-0.128,0.095,-0.548,-0.416,-0.239,-79.403,-11.221,2.181
1746585238.43,-0.009,-0.136,0.065,-0.644,-0.648,-0.158,-80.024,-13.860,0.116
1746585238.45,-0.017,-0.100,0.038,-0.684,-0.726,-0.100,-80.726,-16.682,-1.935
1746585238.47,-0.054,-0.065,-0.008,-0.603,-0.645,-0.087,-81.404,-19.574,-4.066
1746585238.49,-0.132,-0.032,-0.086,-0.441,-0.564,-0.047,-81.934,-22.232,-6.049
1746585238.51,-0.198,-0.013,-0.123,-0.365,-0.315,-0.008,-82.330,-24.217,-7.525
1746585238.53,-0.228,-0.001,-0.099,-0.403,0.177,0.042,-82.731,-25.620,-8.840
1746585238.55,-0.207,-0.005,-0.108,-0.392,0.551,0.127,-83.188,-26.106,-9.783
1746585238.57,-0.170,0.050,-0.117,-0.270,0.612,0.171,-83.610,-25.496,-9.859
1746585238.58,-0.131,0.151,-0.096,-0.215,0.494,0.173,-83.935,-24.195,-9.194
1746585238.60,-0.133,0.210,-0.110,-0.137,0.234,0.086,-84.191,-23.248,-8.685
1746585238.62,-0.133,0.150,-0.176,-0.014,-0.077,0.027,-84.279,-22.974,-8.465
1746585238.65,-0.067,0.030,-0.124,0.110,0.212,0.058,-84.277,-22.461,-7.987
1746585238.67,-0.014,-0.055,-0.160,0.400,0.650,0.195,-84.017,-19.544,-5.557
1746585238.68,-0.044,-0.143,0.040,-0.111,0.777,0.285,-83.891,-15.511,-2.351
1746585238.70,-0.019,-0.211,0.255,-0.381,1.058,0.266,-84.310,-12.229,-0.084
1746585238.72,0.067,-0.159,0.340,-0.221,0.804,0.152,-84.690,-9.242,1.743
1746585238.74,0.182,0.071,0.116,-0.218,-0.098,-0.003,-84.947,-8.354,2.250
1746585238.76,0.340,0.213,-0.116,0.148,-0.101,0.068,-85.030,-8.607,2.203
1746585238.78,0.333,0.139,-0.112,0.348,0.025,0.200,-84.715,-6.306,4.485
1746585238.80,0.117,0.069,-0.125,0.157,-0.618,0.228,-84.444,-3.677,7.449
1746585238.82,-0.090,-0.017,-0.121,0.077,-0.530,0.177,-84.339,-2.044,9.855
1746585238.84,-0.106,-0.052,0.059,0.111,0.122,0.222,-84.237,0.004,12.136
1746585238.86,-0.040,-0.001,0.111,0.111,0.409,0.184,-84.103,2.671,14.484
1746585238.88,0.041,0.032,0.074,0.123,0.415,0.110,-83.960,4.633,15.955
1746585238.90,0.122,0.012,0.005,0.102,0.262,0.069,-83.812,5.904,16.844
1746585238.92,0.163,-0.022,0.039,0.025,0.137,0.063,-83.734,6.682,17.402
1746585238.94,0.125,-0.015,0.024,-0.020,0.022,0.084,-83.727,7.578,18.211
1746585238.96,0.039,0.030,-0.058,0.014,0.001,0.030,-83.722,8.201,18.843
1746585238.98,0.034,0.022,-0.034,0.029,0.057,-0.010,-83.696,8.297,18.902
1746585239.00,0.071,-0.007,0.032,0.036,0.016,-0.031,-83.663,8.104,18.652
1746585239.02,0.065,-0.009,0.030,0.112,-0.098,-0.051,-83.596,7.662,18.262
1746585239.04,0.045,-0.003,0.028,0.285,0.001,-0.050,-83.379,6.842,17.504
1746585239.06,0.027,0.026,0.053,0.363,-0.024,0.027,-82.992,6.375,17.016
1746585239.08,-0.012,0.065,0.035,0.306,-0.096,0.042,-82.601,6.390,17.121
1746585239.10,-0.065,0.028,0.059,0.307,-0.017,-0.023,-82.277,6.226,17.017
1746585239.12,-0.099,-0.032,0.043,0.474,-0.077,-0.157,-81.858,5.234,16.057
1746585239.14,-0.156,-0.019,-0.040,0.608,-0.191,-0.310,-81.251,2.908,13.895
1746585239.16,-0.151,0.006,0.084,0.644,0.332,-0.249,-80.528,0.731,11.617
1746585239.18,-0.074,0.009,0.189,0.525,0.551,-0.077,-79.860,0.174,10.511
1746585239.20,0.010,0.019,0.133,0.524,0.803,0.049,-79.274,0.822,10.402
1746585239.22,0.028,0.018,0.005,0.478,0.930,0.128,-78.694,2.332,10.903
1746585239.24,-0.073,0.002,-0.085,0.546,1.039,0.061,-78.120,3.856,11.331
1746585239.26,-0.164,-0.036,-0.047,0.718,1.009,-0.012,-77.396,4.911,11.168
1746585239.28,-0.175,-0.044,-0.068,0.873,0.823,-0.025,-76.480,5.474,10.683
1746585239.30,-0.122,-0.006,-0.037,0.866,0.975,-0.038,-75.484,5.923,10.108
1746585239.32,-0.038,0.002,-0.015,0.704,0.803,0.051,-74.581,6.599,9.731
1746585239.34,0.028,-0.027,0.008,0.538,0.782,0.177,-73.869,7.636,9.873
1746585239.36,0.022,-0.061,0.025,0.596,0.507,0.217,-73.234,8.900,10.390
1746585239.38,-0.024,-0.033,-0.088,0.833,0.288,0.090,-72.375,9.459,10.541
1746585239.40,-0.028,0.022,-0.057,0.722,0.398,0.073,-71.477,9.606,10.299
1746585239.42,-0.040,0.038,0.004,0.684,0.252,0.136,-70.679,9.950,10.251
1746585239.44,-0.018,-0.008,-0.034,0.696,0.346,0.209,-69.868,10.389,10.394
1746585239.46,0.009,-0.077,-0.014,0.674,0.225,0.319,-69.050,11.156,10.777
1746585239.48,-0.028,-0.054,-0.084,0.734,0.405,0.272,-68.191,11.941,11.285
1746585239.50,-0.064,0.011,0.002,0.801,0.557,0.182,-67.281,12.669,11.395
1746585239.52,-0.028,-0.005,0.017,0.781,0.350,0.232,-66.339,13.267,11.433
1746585239.54,-0.013,-0.053,-0.051,0.753,0.030,0.365,-65.411,13.719,11.741
1746585239.56,0.018,-0.063,-0.025,0.904,0.118,0.411,-64.404,14.224,12.253
1746585239.58,-0.016,-0.041,-0.060,1.063,0.209,0.354,-63.190,14.720,12.562
1746585239.60,0.001,-0.020,0.030,0.994,0.631,0.283,-61.953,15.274,12.671
1746585239.62,-0.038,-0.007,0.044,0.994,0.113,0.251,-60.810,15.738,12.636
1746585239.64,-0.059,-0.051,-0.098,1.037,0.031,0.393,-59.572,15.776,12.704
1746585239.66,-0.007,-0.061,0.004,0.914,0.419,0.481,-58.357,16.337,13.045
1746585239.68,-0.037,-0.045,0.006,0.937,0.418,0.424,-57.213,17.185,13.322
1746585239.70,-0.038,0.008,0.076,0.998,0.120,0.345,-56.027,17.672,13.406
1746585239.72,-0.014,-0.003,-0.092,0.978,-0.165,0.394,-54.801,17.616,13.484
1746585239.74,0.085,-0.009,0.013,0.726,-0.050,0.467,-53.729,17.769,13.724
1746585239.76,0.033,-0.039,0.028,0.813,-0.167,0.445,-52.762,18.004,14.035
1746585239.78,-0.056,-0.017,0.015,1.088,-0.085,0.322,-51.581,17.902,14.026
1746585239.80,-0.075,-0.021,0.049,1.145,-0.159,0.383,-50.231,17.814,13.848
1746585239.82,-0.051,-0.006,-0.120,0.839,-0.009,0.464,-48.976,17.793,13.897
1746585239.84,-0.009,0.011,0.041,0.622,-0.047,0.529,-48.042,18.130,14.219
1746585239.86,-0.049,0.017,0.020,0.780,-0.122,0.497,-47.116,18.355,14.551
1746585239.88,0.002,-0.006,0.012,0.884,-0.047,0.451,-46.030,18.496,14.741
1746585239.90,-0.011,-0.033,-0.122,0.837,0.106,0.405,-44.930,18.632,14.835
1746585239.92,-0.048,0.008,-0.047,0.572,0.251,0.350,-44.017,19.018,14.908
1746585239.94,-0.057,0.065,0.029,0.516,0.061,0.440,-43.319,19.423,15.097
1746585239.96,-0.006,0.051,0.015,0.719,-0.095,0.432,-42.485,19.644,15.331
1746585239.98,0.019,-0.008,0.010,0.914,-0.166,0.308,-41.468,19.538,15.296
