Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Pitch,Roll,Yaw
1747604285.58,0.147,-0.055,-0.078,-0.048,-0.050,0.040,-87.170,29.721,16.399
1747604285.59,0.178,0.005,-0.140,0.049,-0.173,0.087,-87.137,31.004,17.815
1747604285.60,0.092,0.034,-0.159,0.163,-0.142,0.057,-86.987,31.082,18.084
1747604285.62,-0.035,0.012,-0.141,0.201,0.029,-0.000,-86.774,29.343,16.419
1747604285.64,-0.106,-0.021,-0.036,0.094,0.148,-0.010,-86.629,27.884,14.850
1747604285.66,-0.010,-0.036,-0.014,0.039,0.187,0.047,-86.562,27.852,14.609
1747604285.68,0.099,0.012,0.001,0.037,0.091,0.068,-86.487,28.800,15.390
1747604285.70,0.015,0.018,-0.006,0.036,-0.001,-0.007,-86.430,29.022,15.580
1747604285.72,-0.041,0.022,-0.002,0.006,0.028,-0.042,-86.419,28.421,14.959
1747604285.74,-0.044,0.018,-0.003,0.018,-0.059,-0.064,-86.440,27.403,13.960
1747604285.76,0.005,0.015,0.015,0.011,-0.117,-0.046,-86.452,26.195,12.853
1747604285.78,0.013,0.023,0.050,-0.027,-0.189,-0.007,-86.473,25.725,12.548
1747604285.80,-0.030,-0.017,0.051,-0.084,-0.202,-0.010,-86.527,25.755,12.813
1747604285.82,-0.044,-0.033,0.087,-0.098,-0.157,-0.033,-86.641,26.061,13.320
1747604285.84,-0.066,-0.014,0.045,-0.049,-0.160,-0.058,-86.739,25.660,13.102
1747604285.86,-0.039,0.010,-0.005,-0.018,-0.126,-0.039,-86.801,24.880,12.482
1747604285.88,-0.009,0.004,-0.040,0.030,-0.053,-0.001,-86.812,24.396,12.104
1747604285.90,0.008,0.007,-0.027,0.003,0.032,0.053,-86.782,24.751,12.467
1747604285.92,-0.020,-0.017,-0.010,0.002,0.041,0.049,-86.762,25.783,13.463
1747604285.94,-0.028,-0.005,-0.024,0.027,0.089,0.040,-86.722,26.480,14.086
1747604285.96,0.000,0.018,-0.011,0.036,0.090,0.028,-86.674,26.886,14.387
1747604285.98,0.052,0.015,-0.002,0.077,0.041,0.040,-86.582,26.790,14.172
1747604286.00,0.022,-0.002,0.005,0.044,0.065,0.082,-86.499,27.355,14.686
1747604286.02,-0.009,-0.020,0.017,0.073,0.033,0.044,-86.409,27.820,15.088
1747604286.04,0.005,-0.013,0.012,0.104,-0.000,0.052,-86.296,27.847,15.105
1747604286.06,0.013,0.013,0.011,0.131,-0.035,0.027,-86.151,27.612,14.875
1747604286.08,-0.012,0.011,-0.005,0.163,-0.104,-0.000,-85.995,26.653,13.998
1747604286.10,0.002,0.002,0.001,0.197,-0.103,-0.000,-85.817,25.301,12.764
1747604286.12,-0.004,-0.029,0.005,0.202,-0.084,0.026,-85.608,24.035,11.607
1747604286.14,0.024,-0.029,-0.006,0.244,-0.101,0.064,-85.364,23.438,11.111
1747604286.16,0.004,0.025,-0.033,0.371,-0.049,0.039,-85.031,22.381,10.147
1747604286.18,-0.029,0.023,-0.002,0.420,0.044,0.067,-84.582,21.081,8.837
1747604286.20,-0.107,-0.043,-0.007,0.416,0.070,0.093,-84.105,20.323,8.030
1747604286.22,-0.057,-0.050,-0.003,0.386,0.322,0.122,-83.640,20.134,7.600
1747604286.24,0.059,0.046,-0.010,0.505,0.142,0.114,-83.114,20.104,7.263
1747604286.26,0.049,0.067,-0.052,0.570,0.022,0.035,-82.494,19.124,6.216
1747604286.28,0.043,-0.008,0.074,0.494,0.037,0.108,-81.901,18.254,5.299
1747604286.30,-0.019,-0.080,-0.021,0.538,0.025,0.137,-81.307,18.020,5.026
1747604286.32,-0.029,-0.047,-0.008,0.644,-0.055,0.076,-80.621,17.486,4.480
1747604286.34,-0.081,0.062,-0.077,0.749,-0.026,0.014,-79.842,16.328,3.409
1747604286.36,-0.070,0.026,-0.064,0.805,0.278,-0.025,-78.989,15.134,2.049
1747604286.38,-0.057,-0.016,-0.017,0.704,0.461,0.026,-78.147,14.469,0.885
1747604286.40,-0.040,-0.052,0.002,0.696,0.452,0.146,-77.347,14.478,0.391
1747604286.42,0.105,-0.030,0.059,0.646,0.362,0.216,-76.564,15.046,0.453
1747604286.44,0.175,-0.014,-0.028,0.816,0.135,0.154,-75.714,15.300,0.422
1747604286.46,0.173,-0.029,-0.038,0.880,-0.063,0.140,-74.707,14.965,0.029
1747604286.48,0.045,0.000,-0.044,0.744,-0.079,0.125,-73.758,14.507,-0.366
1747604286.50,-0.138,0.016,0.091,0.669,-0.062,0.098,-72.957,14.193,-0.662
1747604286.52,-0.134,-0.012,-0.007,0.627,0.220,0.129,-72.209,14.087,-0.934
1747604286.54,0.007,-0.024,-0.005,0.864,0.033,0.123,-71.365,14.099,-1.127
1747604286.56,-0.004,0.007,-0.118,1.137,-0.075,-0.015,-70.229,13.429,-1.794
1747604286.58,-0.136,0.006,-0.029,0.963,0.398,-0.159,-69.046,12.602,-2.906
1747604286.60,-0.350,-0.033,0.026,0.733,0.610,-0.171,-68.162,12.110,-4.075
1747604286.62,-0.264,-0.105,0.025,0.680,0.835,-0.046,-67.409,12.290,-4.854
1747604286.64,-0.019,-0.015,-0.021,0.835,0.595,-0.080,-66.601,12.571,-5.498
1747604286.66,0.087,0.018,-0.139,1.011,0.385,-0.051,-65.579,12.388,-6.292
1747604286.68,0.153,-0.014,0.073,1.042,0.611,-0.079,-64.425,12.265,-7.110
1747604286.70,0.012,-0.026,0.134,0.922,0.432,0.073,-63.321,12.355,-7.741
1747604286.72,0.016,0.005,0.019,0.792,0.337,0.217,-62.368,12.747,-7.860
1747604286.74,0.307,0.033,-0.045,1.015,-0.151,0.230,-61.295,12.907,-7.847
1747604286.76,0.273,-0.008,-0.051,1.014,-0.405,0.130,-60.105,12.494,-8.009
1747604286.78,-0.040,-0.039,-0.085,0.771,-0.339,0.131,-59.063,11.820,-8.233
1747604286.80,-0.150,-0.010,0.134,0.664,0.141,0.195,-58.252,11.815,-8.253
1747604286.82,-0.137,0.033,-0.002,0.667,0.133,0.272,-57.459,12.143,-8.095
1747604286.84,0.015,0.001,-0.004,0.864,0.119,0.214,-56.548,12.456,-7.983
1747604286.86,-0.020,-0.016,-0.058,0.789,0.107,0.083,-55.554,12.506,-8.113
1747604286.88,-0.152,-0.002,-0.015,0.644,0.101,0.032,-54.745,12.413,-8.412
1747604286.90,-0.018,-0.026,0.056,0.655,0.199,0.129,-54.023,12.537,-8.558
1747604286.92,0.129,-0.007,-0.002,0.739,-0.217,0.154,-53.209,12.507,-8.626
1747604286.94,0.080,0.012,-0.061,0.796,-0.382,0.027,-52.323,12.010,-8.836
1747604286.96,-0.050,0.020,-0.040,0.773,-0.123,0.060,-51.435,11.511,-9.131
1747604286.98,-0.077,0.017,0.018,0.750,0.189,0.199,-50.558,11.518,-9.224
1747604287.00,0.013,0.013,0.050,0.752,0.229,0.236,-49.656,11.875,-9.148
1747604287.02,0.141,0.032,0.022,0.705,0.014,0.307,-48.787,12.180,-8.997
1747604287.04,0.132,-0.004,-0.010,0.732,-0.151,0.337,-47.908,12.305,-8.760
1747604287.06,-0.003,-0.041,-0.012,0.757,-0.152,0.269,-46.999,12.284,-8.581
1747604287.08,-0.034,0.019,0.021,0.794,-0.089,0.127,-46.089,12.198,-8.584
1747604287.10,-0.042,0.090,0.006,0.827,-0.126,0.074,-45.164,11.983,-8.762
1747604287.12,-0.034,0.080,0.016,0.841,-0.170,0.143,-44.203,11.730,-8.925
1747604287.14,-0.005,0.021,-0.004,0.817,-0.051,0.143,-43.235,11.585,-8.993
1747604287.16,-0.044,-0.035,0.004,0.786,-0.039,0.104,-42.315,11.488,-9.117
1747604287.18,-0.068,-0.084,0.006,0.755,0.084,0.105,-41.435,11.473,-9.218
1747604287.20,0.059,-0.055,0.013,0.817,0.056,0.127,-40.527,11.523,-9.357
1747604287.22,0.104,0.033,-0.005,0.860,-0.085,0.163,-39.546,11.512,-9.380
1747604287.24,0.042,0.073,0.015,0.882,-0.191,0.142,-38.547,11.316,-9.456
1747604287.26,-0.016,0.022,0.012,0.871,-0.167,0.063,-37.537,11.049,-9.615
1747604287.28,-0.034,-0.064,0.022,0.874,-0.089,0.080,-36.545,10.801,-9.809
1747604287.30,0.034,-0.044,0.033,0.824,-0.031,0.157,-35.564,10.715,-9.920
1747604287.32,0.108,0.037,0.012,0.834,-0.153,0.277,-34.598,10.669,-9.878
1747604287.34,0.108,0.094,0.003,0.912,-0.247,0.293,-33.549,10.531,-9.745
1747604287.36,0.011,0.099,0.013,0.881,-0.255,0.217,-32.488,10.290,-9.664
1747604287.38,-0.055,0.011,0.012,0.836,-0.055,0.202,-31.479,10.145,-9.644
1747604287.40,-0.058,-0.039,-0.007,0.810,-0.013,0.237,-30.512,10.161,-9.570
1747604287.42,0.007,0.033,0.004,0.852,-0.110,0.215,-29.539,10.168,-9.494
1747604287.44,0.033,0.117,-0.017,0.920,-0.231,0.129,-28.497,9.974,-9.515
1747604287.46,-0.034,0.104,-0.017,0.951,-0.271,0.033,-27.428,9.620,-9.658
1747604287.48,-0.084,0.026,0.024,0.942,-0.145,-0.030,-26.347,9.298,-9.900
