Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Pitch,Roll,Yaw
1746585912.14,-0.013,0.001,-0.070,-0.337,-0.110,-0.013,16.573,-0.091,21.819
1746585912.14,-0.019,0.013,0.026,-0.556,-0.117,0.003,16.073,-0.203,21.803
1746585912.15,-0.009,0.021,0.059,-0.656,-0.108,0.022,15.367,-0.338,21.819
1746585912.17,0.007,-0.002,0.018,-0.526,-0.158,0.021,14.672,-0.488,21.843
1746585912.19,0.010,-0.001,-0.045,-0.192,-0.145,0.086,14.253,-0.677,21.891
1746585912.21,-0.032,-0.021,-0.105,-0.014,-0.237,0.077,14.162,-0.882,21.991
1746585912.23,-0.044,0.008,-0.102,-0.091,-0.326,0.094,14.114,-1.314,22.085
1746585912.25,-0.030,0.035,0.124,-0.407,-0.482,0.116,13.805,-1.723,22.180
1746585912.27,0.005,-0.045,0.107,-0.172,-0.240,0.190,13.450,-2.293,22.350
1746585912.29,0.029,-0.067,0.222,-0.158,0.409,0.271,13.276,-2.291,22.615
1746585912.31,0.006,-0.172,0.212,-0.297,1.342,0.378,13.006,-1.464,22.993
1746585912.33,-0.030,-0.007,0.175,-0.487,1.076,0.280,12.543,-0.049,23.398
1746585912.35,-0.081,0.116,-0.043,-0.434,1.140,0.100,11.996,1.046,23.613
1746585912.37,-0.057,0.030,0.217,-0.216,2.306,0.099,11.623,2.888,23.720
1746585912.39,-0.040,-0.075,0.364,-0.109,2.108,0.254,11.466,5.759,23.938
1746585912.41,-0.097,-0.013,-0.322,-0.202,0.530,0.321,11.341,7.073,24.307
1746585912.43,-0.108,0.103,-0.196,-0.412,0.734,0.297,11.040,7.579,24.714
1746585912.45,-0.105,0.136,0.146,-0.619,1.242,0.298,10.495,8.706,25.138
1746585912.47,-0.142,0.211,-0.058,-0.624,0.933,0.152,9.814,9.862,25.529
1746585912.49,-0.134,0.194,-0.114,-0.472,0.966,0.162,9.224,10.914,25.797
1746585912.51,-0.022,-0.044,-0.013,-0.565,0.882,0.286,8.683,11.820,26.147
1746585912.53,0.003,-0.135,0.102,-0.388,1.626,0.091,8.197,13.214,26.490
1746585912.55,-0.081,0.049,-0.009,-0.033,0.705,-0.009,7.844,15.024,26.595
1746585912.57,-0.135,-0.020,-0.035,-0.023,0.065,-0.088,7.998,15.104,26.515
1746585912.59,-0.126,0.217,0.134,-0.855,0.252,-0.352,7.464,15.191,26.344
1746585912.61,-0.174,0.094,0.439,-1.692,0.535,0.401,6.036,15.733,26.865
1746585912.63,-0.384,0.098,0.270,-1.947,0.042,0.741,4.160,15.992,28.043
1746585912.65,-0.207,0.099,0.167,-1.570,-0.674,1.361,2.504,15.501,29.761
1746585912.67,-0.087,0.176,0.101,-2.322,-1.707,1.818,0.988,13.996,32.078
1746585912.69,-0.283,0.388,0.480,-2.639,-1.364,1.373,-1.419,12.177,34.564
1746585912.71,-0.237,0.432,0.299,-2.765,-0.143,1.081,-4.154,11.360,36.520
1746585912.73,-0.114,0.326,0.442,-3.384,1.017,0.737,-7.324,12.072,38.269
1746585912.75,-0.315,0.303,0.348,-3.970,1.483,0.073,-11.382,13.789,39.682
1746585912.77,-0.216,0.270,-0.047,-3.502,1.089,-0.110,-15.617,15.568,40.743
1746585912.79,0.044,0.262,-0.366,-2.620,0.324,0.388,-18.917,16.676,41.870
1746585912.81,0.240,0.385,-0.183,-2.614,0.371,1.072,-21.367,17.623,43.693
1746585912.83,0.129,0.322,0.196,-3.581,1.286,0.676,-24.380,19.374,45.992
1746585912.85,0.091,0.398,0.176,-4.133,2.412,0.240,-28.351,22.552,48.294
1746585912.87,0.076,0.188,-0.069,-4.168,2.276,-0.038,-32.702,26.589,50.789
1746585912.89,0.085,0.201,-0.345,-3.806,1.639,0.079,-36.732,30.301,53.388
1746585912.91,0.144,0.080,-0.351,-3.004,1.791,0.003,-40.005,33.956,56.177
1746585912.93,0.138,0.193,-0.381,-2.576,2.151,-0.179,-42.571,37.646,58.466
1746585912.95,0.268,0.038,-0.187,-2.677,2.589,-0.357,-45.093,42.005,60.823
1746585912.97,0.292,-0.012,-0.305,-2.330,2.714,-0.419,-47.485,46.822,63.257
1746585912.99,0.363,-0.016,-0.436,-1.874,2.512,-0.233,-49.326,51.565,65.620
1746585913.01,0.374,-0.071,-0.418,-1.596,2.563,-0.134,-50.646,56.175,67.898
1746585913.03,0.412,-0.029,-0.348,-1.556,2.931,0.050,-51.648,61.113,70.236
1746585913.05,0.677,0.012,-0.259,-1.695,2.994,0.503,-52.186,66.838,73.158
1746585913.07,0.749,-0.083,-0.271,-1.633,2.628,1.094,-51.980,72.783,76.574
1746585913.09,0.624,-0.189,-0.311,-1.632,2.226,1.504,-50.975,78.283,80.084
1746585913.11,0.391,-0.228,-0.349,-1.464,1.988,1.559,-49.512,83.135,83.283
1746585913.13,0.202,-0.295,-0.363,-1.261,1.631,1.428,-47.932,87.161,85.848
1746585913.15,0.114,-0.400,-0.387,-1.027,1.364,1.300,-46.418,90.298,87.848
1746585913.17,0.058,-0.370,-0.462,-0.581,1.198,1.062,-45.028,92.667,89.120
1746585913.19,-0.023,-0.393,-0.432,-0.007,1.029,0.573,-44.028,94.258,89.588
1746585913.21,-0.303,-0.105,-0.589,0.860,0.828,0.082,-43.758,94.794,88.847
1746585913.23,-0.215,-0.108,-0.572,1.526,0.697,0.040,-43.816,94.338,86.938
1746585913.25,-0.162,-0.052,-0.525,1.727,1.023,-0.109,-43.956,93.448,84.291
1746585913.27,-0.131,-0.077,-0.360,1.564,1.233,-0.233,-44.302,92.952,81.661
1746585913.29,0.030,0.023,-0.189,1.318,1.062,-0.190,-44.632,92.681,79.369
1746585913.31,0.117,0.106,0.084,0.871,0.651,-0.131,-44.855,92.424,77.543
1746585913.33,0.163,0.142,0.336,0.280,-0.077,0.021,-44.932,92.113,76.655
1746585913.35,0.168,0.055,0.301,0.185,-0.553,0.140,-44.825,91.504,76.301
1746585913.37,0.016,-0.126,0.135,0.263,-0.705,0.179,-44.640,90.486,75.934
1746585913.39,-0.091,-0.145,0.184,0.087,-0.809,-0.325,-44.576,89.518,75.705
1746585913.41,-0.325,0.314,0.114,0.476,-1.634,-0.947,-45.367,87.800,75.291
1746585913.43,-0.173,0.032,-0.075,0.806,-1.947,-1.248,-46.562,84.840,74.055
1746585913.45,-0.187,-0.035,-0.203,0.525,-1.818,-1.416,-48.028,81.584,72.641
1746585913.47,-0.119,0.012,-0.113,0.263,-1.552,-1.445,-49.556,78.810,71.555
1746585913.49,-0.013,0.040,0.045,0.260,-0.938,-1.254,-51.052,76.607,70.648
1746585913.51,0.150,0.254,0.205,0.286,0.144,-1.225,-52.288,75.296,69.532
1746585913.53,0.176,0.431,0.182,0.133,0.581,-1.304,-53.586,75.014,68.551
1746585913.55,0.068,0.332,-0.063,0.260,0.518,-1.400,-55.055,74.859,67.506
1746585913.56,0.080,0.218,-0.181,-0.087,0.966,-1.060,-56.409,74.667,66.466
1746585913.58,-0.113,0.010,-0.092,-0.616,1.163,-0.897,-57.565,76.231,66.788
1746585913.60,-0.140,-0.051,-0.060,-0.535,0.655,-0.889,-58.720,78.043,67.622
1746585913.62,-0.099,-0.087,-0.041,-0.554,0.578,-1.106,-59.914,79.241,68.330
1746585913.64,-0.096,-0.185,-0.027,-1.045,0.635,-1.612,-61.571,81.079,69.550
1746585913.66,0.023,-0.258,-0.054,-1.766,0.400,-2.110,-63.922,84.197,72.454
1746585913.68,0.069,-0.363,0.068,-2.400,0.770,-2.266,-66.564,89.677,77.739
1746585913.70,-0.023,-0.474,0.137,-2.647,1.867,-2.436,-69.004,98.839,86.109
1746585913.72,-0.148,-0.567,0.013,-2.446,1.229,-2.436,-71.008,110.545,96.437
1746585913.74,-0.193,-0.611,-0.147,-2.001,-0.676,-2.069,-72.220,121.295,107.367
1746585913.76,-0.187,-0.644,-0.167,-1.364,-2.675,-1.739,-72.890,128.331,116.770
1746585913.78,-0.050,-0.287,-0.082,-1.458,-4.160,-1.276,-73.284,131.889,124.675
1746585913.80,0.189,0.905,0.245,-2.507,-3.663,-0.618,-72.540,134.933,132.840
1746585913.82,0.393,2.481,0.414,-1.256,0.263,-0.009,-70.921,138.755,138.865
1746585913.84,-0.128,1.226,-0.061,0.533,0.967,-0.479,-70.898,140.853,140.046
1746585913.86,-0.092,0.074,-0.023,0.804,0.280,-0.479,-71.925,141.320,139.780
1746585913.88,-0.008,-0.444,-0.061,0.019,-1.481,-0.931,-72.808,141.575,140.695
1746585913.90,0.051,-0.673,-0.048,-0.061,-1.271,-0.616,-73.345,142.440,143.365
1746585913.92,0.060,-0.297,0.105,-0.348,-0.996,-0.501,-73.518,143.130,145.392
1746585913.94,0.097,0.131,0.131,-0.337,-0.578,-0.725,-73.595,145.052,148.313
1746585913.96,0.209,0.055,0.027,-0.120,-0.429,-0.625,-73.826,147.288,151.228
1746585913.98,0.084,0.074,0.028,-0.011,-0.194,-0.525,-74.106,148.909,153.310
1746585914.00,-0.061,0.048,0.043,0.090,-0.058,-0.699,-74.493,150.824,155.392
1746585914.02,0.020,-0.048,0.006,0.152,-0.140,-0.645,-75.003,153.079,157.846
1746585914.04,0.046,-0.024,0.037,0.090,-0.317,-0.522,-75.394,154.805,159.935
