Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Pitch,Roll,Yaw
1747065328.35,0.016,0.001,0.143,0.680,-0.227,-0.451,18.714,-0.184,23.355
1747065328.36,0.004,-0.001,0.214,0.229,-0.416,-0.061,19.237,-0.445,23.071
1747065328.38,-0.056,-0.035,0.191,-0.098,-0.399,0.032,19.292,-0.936,23.075
1747065328.40,-0.121,-0.054,0.028,-0.019,-0.241,0.009,19.180,-1.325,23.103
1747065328.42,-0.119,-0.014,0.014,0.325,0.053,0.046,19.357,-1.446,23.113
1747065328.44,-0.060,-0.050,0.135,0.470,0.523,0.492,19.851,-1.141,23.439
1747065328.46,-0.147,-0.056,0.065,0.207,0.517,0.775,20.240,-0.906,24.233
1747065328.48,-0.212,-0.037,0.094,-0.156,1.267,0.933,20.261,-0.273,25.269
1747065328.50,-0.170,-0.038,0.068,-0.594,1.545,1.049,19.850,1.009,26.498
1747065328.52,-0.123,-0.082,0.173,-1.063,1.106,1.114,18.938,2.111,27.824
1747065328.54,0.010,-0.123,0.267,-1.548,2.109,1.031,17.502,3.093,29.224
1747065328.56,0.146,-0.124,0.184,-1.462,3.088,1.039,15.800,6.206,30.526
1747065328.58,-0.148,-0.022,-0.255,-1.348,0.698,1.383,14.440,7.619,32.121
1747065328.60,0.014,0.085,0.163,-1.637,2.264,1.849,13.045,8.747,34.099
1747065328.62,0.030,0.097,-0.045,-2.182,3.478,2.055,11.316,11.400,36.786
1747065328.64,-0.169,-0.016,0.027,-2.737,4.462,1.025,9.043,15.711,39.206
1747065328.66,-0.529,0.017,-0.209,-1.866,-2.666,0.437,6.468,16.520,40.759
1747065328.68,-0.364,0.244,0.903,-2.734,-0.196,0.044,4.219,15.003,41.491
1747065328.70,0.027,0.148,0.403,-3.467,-0.674,0.826,0.867,14.297,42.788
1747065328.72,-0.085,0.332,0.279,-3.193,-0.880,1.272,-2.606,13.461,44.810
