Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Pitch,Roll,Yaw
1747597931.41,0.006,0.007,-0.007,0.009,0.109,-0.032,-86.992,-21.226,-17.797
1747597931.42,-0.006,-0.001,-0.008,0.011,0.142,-0.019,-86.967,-21.461,-18.176
1747597931.44,-0.017,-0.008,-0.003,-0.012,0.176,-0.003,-86.958,-21.360,-18.257
1747597931.46,0.002,-0.017,-0.010,-0.048,0.179,-0.003,-86.990,-21.504,-18.607
1747597931.48,0.019,0.005,-0.017,-0.031,0.164,-0.018,-87.030,-21.788,-19.085
1747597931.50,0.020,0.017,-0.019,-0.014,0.150,-0.023,-87.036,-22.182,-19.662
1747597931.52,0.016,-0.005,-0.015,-0.018,0.153,-0.019,-87.037,-22.675,-20.328
1747597931.54,0.021,-0.012,-0.016,-0.039,0.162,-0.006,-87.055,-22.930,-20.764
1747597931.56,0.023,0.003,-0.014,-0.032,0.136,-0.005,-87.091,-23.056,-21.065
1747597931.58,0.024,0.002,-0.017,-0.034,0.148,-0.012,-87.113,-23.095,-21.266
1747597931.60,0.015,-0.009,-0.013,-0.018,0.126,-0.020,-87.130,-23.349,-21.682
1747597931.62,0.003,0.002,-0.027,-0.010,0.107,-0.032,-87.130,-23.655,-22.113
1747597931.64,0.005,0.005,-0.009,-0.006,0.110,-0.035,-87.123,-24.042,-22.629
1747597931.66,-0.000,-0.005,-0.018,0.015,0.094,-0.038,-87.093,-24.380,-23.088
1747597931.68,0.009,0.014,-0.034,0.022,0.056,-0.054,-87.056,-24.799,-23.594
1747597931.70,-0.001,0.051,-0.047,0.049,-0.011,-0.112,-86.978,-25.795,-24.623
1747597931.72,-0.040,0.142,-0.083,0.127,-0.089,-0.218,-86.805,-28.242,-27.021
1747597931.74,-0.060,0.109,-0.136,0.251,-0.180,-0.192,-86.498,-30.206,-28.831
1747597931.76,-0.084,0.050,-0.187,0.419,-0.314,-0.172,-86.076,-30.227,-28.586
1747597931.78,-0.061,0.075,-0.217,0.635,-0.617,-0.189,-85.441,-29.171,-26.997
1747597931.80,0.048,0.024,-0.198,0.686,-0.713,-0.143,-84.670,-27.617,-24.648
1747597931.82,0.122,-0.062,-0.099,0.533,-0.592,-0.168,-83.968,-26.636,-22.901
1747597931.84,0.071,-0.080,-0.025,0.524,-0.436,-0.286,-83.329,-26.933,-22.607
1747597931.86,0.014,-0.109,0.041,0.498,-0.233,-0.247,-82.651,-27.494,-22.785
1747597931.88,-0.061,-0.120,0.136,0.228,-0.380,-0.132,-82.174,-27.597,-22.588
1747597931.90,-0.231,-0.034,0.152,-0.049,-0.588,-0.164,-82.039,-29.068,-23.481
1747597931.92,-0.197,-0.124,0.187,-0.236,-0.269,-0.183,-82.048,-31.310,-25.193
1747597931.94,-0.080,-0.174,0.323,-0.586,0.394,-0.126,-82.360,-34.283,-28.277
1747597931.96,-0.048,-0.089,0.247,-0.657,0.501,-0.117,-82.878,-37.896,-32.499
1747597931.98,-0.102,-0.079,0.172,-0.676,0.257,-0.050,-83.384,-42.133,-37.210
1747597932.00,-0.072,-0.140,0.202,-0.799,0.123,0.043,-83.987,-47.342,-42.636
1747597932.02,0.039,-0.110,0.173,-0.823,0.250,0.109,-84.641,-53.735,-49.273
1747597932.04,0.101,-0.065,0.153,-0.884,0.301,0.111,-85.272,-62.101,-58.003
1747597932.06,0.026,0.095,0.007,-0.539,0.214,0.209,-85.765,-70.948,-67.190
1747597932.08,0.021,0.280,-0.276,-0.334,-0.047,0.378,-86.226,-75.647,-71.985
1747597932.10,0.074,0.296,-0.405,-0.384,0.086,0.252,-86.688,-80.979,-77.313
1747597932.12,-0.028,-0.027,-0.215,-0.190,0.235,0.110,-86.921,-86.410,-82.961
1747597932.14,-0.140,-0.087,-0.046,-0.038,0.014,-0.005,-86.983,-88.447,-85.170
1747597932.16,-0.084,-0.028,-0.052,-0.068,0.029,0.114,-87.026,-89.049,-85.743
1747597932.18,0.099,0.006,-0.024,-0.212,0.259,0.241,-87.256,-92.483,-89.375
1747597932.20,0.166,0.058,-0.016,-0.131,0.064,0.116,-87.453,-97.338,-94.447
1747597932.22,0.229,0.079,-0.076,-0.011,-0.417,0.012,-87.507,-99.593,-96.503
1747597932.24,0.182,0.029,-0.044,-0.026,-0.654,0.012,-87.510,-100.324,-96.592
1747597932.26,0.069,-0.017,0.014,-0.082,-0.624,0.049,-87.528,-102.730,-98.247
1747597932.28,0.021,-0.008,0.054,-0.068,-0.505,0.066,-87.577,-105.696,-100.565
1747597932.30,-0.050,0.046,0.045,-0.027,-0.286,0.076,-87.633,-107.923,-102.333
1747597932.32,-0.079,0.016,0.053,-0.072,0.039,0.117,-87.727,-110.152,-104.425
1747597932.34,-0.064,-0.042,0.076,-0.166,0.259,0.136,-87.804,-114.769,-109.237
1747597932.36,0.035,-0.013,0.055,-0.184,0.334,0.107,-87.833,-120.823,-115.632
1747597932.38,0.105,0.023,0.031,-0.168,0.304,0.082,-87.805,-126.698,-121.881
1747597932.40,0.096,-0.002,-0.009,-0.165,0.292,0.082,-87.760,-131.657,-127.180
1747597932.42,0.072,-0.006,-0.034,-0.119,0.307,0.060,-87.706,-135.864,-131.731
1747597932.44,0.029,-0.014,-0.064,-0.048,0.370,0.025,-87.668,-137.976,-134.228
1747597932.46,0.030,0.013,-0.075,0.015,0.411,0.006,-87.668,-138.092,-134.798
1747597932.48,0.073,0.007,-0.076,-0.015,0.418,-0.011,-87.676,-137.396,-134.576
1747597932.50,0.146,-0.009,-0.055,-0.040,0.373,-0.052,-87.623,-136.948,-134.581
1747597932.52,0.148,0.027,-0.008,-0.023,0.369,-0.084,-87.544,-135.713,-133.760
1747597932.54,0.099,0.068,0.038,0.002,0.423,-0.109,-87.451,-133.669,-132.173
1747597932.56,0.046,-0.002,0.073,-0.012,0.406,-0.095,-87.366,-131.397,-130.378
1747597932.58,-0.013,-0.045,0.085,-0.082,0.317,-0.141,-87.233,-130.101,-129.481
1747597932.60,0.057,-0.036,0.075,-0.103,0.280,-0.180,-87.021,-129.113,-128.846
1747597932.62,0.150,0.023,0.049,-0.059,0.112,-0.244,-86.771,-127.613,-127.572
1747597932.64,0.203,0.027,-0.027,0.080,-0.078,-0.305,-86.522,-124.380,-124.355
1747597932.66,0.147,0.005,-0.105,0.290,-0.383,-0.436,-86.271,-118.405,-118.113
1747597932.68,0.074,0.075,-0.161,0.638,-0.599,-0.588,-85.934,-108.523,-107.618
1747597932.70,0.041,0.156,-0.164,0.874,-0.581,-0.612,-85.440,-95.756,-94.132
1747597932.72,-0.048,0.234,-0.192,1.023,-0.574,-0.661,-84.702,-83.873,-81.559
1747597932.74,-0.135,0.123,-0.254,1.073,-0.754,-0.417,-83.832,-73.897,-70.764
1747597932.76,-0.294,-0.114,-0.110,0.957,-0.352,-0.306,-83.084,-66.219,-62.336
1747597932.78,-0.414,-0.112,0.128,1.128,0.162,-0.470,-82.157,-59.823,-55.796
1747597932.80,-0.296,-0.104,0.289,0.962,0.618,-0.377,-81.039,-54.152,-50.515
1747597932.82,-0.069,-0.097,0.401,0.379,0.970,-0.110,-80.353,-50.591,-47.847
1747597932.84,0.073,-0.043,0.334,0.320,0.990,0.136,-80.157,-47.926,-46.308
1747597932.85,0.051,-0.025,0.241,0.522,1.097,0.274,-79.947,-43.616,-43.204
1747597932.87,-0.097,-0.147,0.320,-0.121,0.859,0.385,-80.002,-39.822,-40.583
1747597932.89,-0.164,-0.298,0.247,-0.694,0.690,0.435,-80.695,-38.701,-40.370
1747597932.91,0.058,-0.344,0.197,-0.932,0.681,0.432,-81.748,-39.260,-41.821
1747597932.93,0.280,-0.200,0.075,-0.756,0.184,0.411,-82.833,-40.760,-43.922
1747597932.95,0.299,0.179,-0.090,-0.502,-0.336,0.194,-83.602,-42.464,-45.617
1747597932.97,0.068,0.477,-0.295,-0.226,-0.793,-0.119,-83.936,-45.660,-48.260
1747597932.99,-0.128,0.298,-0.511,0.043,-1.217,-0.175,-83.854,-48.697,-50.215
1747597933.01,-0.142,0.023,-0.430,0.165,-1.235,-0.072,-83.657,-50.001,-50.147
1747597933.03,-0.154,-0.048,-0.218,0.154,-0.633,0.002,-83.503,-50.120,-49.192
