Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Pitch,Roll,Yaw
1747600799.54,-0.019,-0.018,0.003,-0.028,-0.038,-0.026,-81.007,-11.664,-10.702
1747600799.55,-0.004,-0.003,0.006,-0.027,-0.022,-0.013,-81.023,-11.842,-10.849
1747600799.57,-0.005,0.029,0.017,-0.000,-0.011,-0.027,-81.020,-11.983,-10.974
1747600799.59,-0.043,0.008,0.015,-0.004,-0.005,-0.044,-81.006,-12.224,-11.210
1747600799.61,-0.048,-0.023,-0.007,-0.055,0.010,-0.054,-81.028,-12.645,-11.636
1747600799.63,-0.006,-0.005,0.003,-0.074,-0.004,-0.082,-81.090,-13.258,-12.261
1747600799.65,0.031,0.006,0.002,-0.048,-0.047,-0.070,-81.143,-13.926,-12.914
1747600799.67,0.051,-0.006,-0.012,-0.024,-0.109,-0.057,-81.175,-14.564,-13.465
1747600799.69,0.030,-0.004,-0.036,0.024,-0.100,-0.065,-81.153,-15.138,-13.919
1747600799.71,0.020,-0.001,-0.045,0.050,-0.023,-0.051,-81.092,-15.565,-14.276
1747600799.73,0.028,-0.001,-0.045,0.061,0.075,-0.026,-81.019,-15.671,-14.413
1747600799.75,0.040,-0.010,-0.027,0.050,0.121,0.021,-80.954,-15.410,-14.275
1747600799.77,0.052,-0.019,-0.016,0.040,0.070,0.033,-80.905,-14.929,-13.901
1747600799.79,0.049,0.004,-0.010,0.064,-0.029,0.011,-80.825,-14.586,-13.582
1747600799.81,0.026,0.012,0.003,0.080,-0.074,-0.026,-80.723,-14.507,-13.435
1747600799.83,0.009,0.003,0.009,0.082,-0.043,-0.028,-80.603,-14.536,-13.401
1747600799.85,0.009,0.007,0.025,0.066,-0.055,-0.006,-80.507,-14.490,-13.305
1747600799.87,0.029,-0.010,0.033,0.016,-0.094,0.011,-80.464,-14.397,-13.135
1747600799.89,0.027,-0.011,0.046,0.029,-0.192,0.051,-80.459,-14.297,-12.869
1747600799.91,-0.010,0.020,0.048,0.031,-0.313,0.049,-80.451,-14.187,-12.466
1747600799.93,-0.050,0.012,0.033,0.136,-0.372,0.029,-80.392,-14.199,-12.079
1747600799.95,-0.087,-0.021,-0.043,0.153,-0.456,-0.001,-80.228,-14.295,-11.699
1747600799.97,-0.128,-0.013,-0.075,0.114,-0.377,-0.031,-80.085,-14.710,-11.617
1747600799.99,-0.131,-0.005,-0.033,0.105,-0.191,0.020,-79.963,-14.917,-11.502
1747600800.01,-0.108,0.005,-0.017,0.117,-0.066,0.064,-79.860,-14.588,-11.028
1747600800.03,-0.107,0.021,-0.034,0.100,0.073,0.096,-79.751,-13.929,-10.349
1747600800.05,-0.079,-0.043,0.003,0.031,0.200,0.120,-79.711,-12.997,-9.574
1747600800.07,-0.036,-0.052,-0.010,0.008,0.091,0.132,-79.728,-11.996,-8.736
1747600800.09,-0.011,0.006,-0.011,0.039,-0.078,0.091,-79.732,-11.273,-8.017
1747600800.11,0.012,0.015,-0.068,0.093,-0.170,0.041,-79.667,-10.970,-7.547
1747600800.13,0.025,0.017,-0.024,0.134,-0.144,0.040,-79.545,-10.812,-7.198
1747600800.15,-0.007,0.009,0.010,0.112,0.004,0.107,-79.409,-10.302,-6.587
1747600800.17,-0.010,-0.026,0.063,0.056,0.144,0.171,-79.349,-9.302,-5.672
1747600800.19,-0.002,-0.009,0.044,0.074,0.110,0.163,-79.294,-8.125,-4.630
1747600800.21,0.091,0.012,0.039,0.145,0.068,0.150,-79.196,-6.947,-3.529
1747600800.23,0.113,0.021,0.053,0.232,-0.012,0.108,-78.999,-6.043,-2.649
1747600800.25,0.062,0.022,0.003,0.286,-0.042,0.121,-78.716,-5.306,-1.863
1747600800.27,0.063,0.003,-0.001,0.298,-0.042,0.138,-78.406,-4.470,-0.946
1747600800.29,0.081,-0.021,0.055,0.343,-0.053,0.155,-78.068,-3.604,-0.019
1747600800.31,0.054,-0.019,0.044,0.435,-0.098,0.160,-77.643,-2.697,1.001
1747600800.33,-0.032,0.034,0.044,0.493,-0.107,0.091,-77.101,-2.084,1.766
1747600800.35,-0.079,0.046,0.081,0.438,0.037,0.115,-76.571,-1.493,2.406
1747600800.37,-0.114,0.022,0.110,0.338,0.132,0.084,-76.132,-0.958,2.858
1747600800.39,-0.055,0.007,0.122,0.378,0.140,0.083,-75.739,-0.415,3.234
1747600800.41,0.005,0.076,0.064,0.479,0.004,0.050,-75.245,0.114,3.697
1747600800.43,-0.006,0.066,0.064,0.514,-0.015,0.064,-74.685,0.282,3.903
1747600800.45,0.008,-0.032,0.063,0.619,0.023,0.100,-74.035,0.623,4.244
1747600800.47,0.010,-0.034,0.034,0.650,0.021,0.146,-73.307,1.059,4.672
1747600800.49,-0.000,-0.033,-0.008,0.674,0.090,0.138,-72.547,1.586,5.184
1747600800.51,-0.011,-0.007,0.021,0.665,0.185,0.253,-71.785,2.322,5.769
1747600800.53,-0.002,0.014,0.017,0.781,0.210,0.162,-70.955,3.153,6.412
1747600800.55,0.074,-0.008,0.038,0.871,0.004,0.196,-69.994,3.694,6.837
1747600800.57,0.031,-0.026,0.022,0.932,0.024,0.204,-68.942,4.103,7.280
1747600800.59,-0.065,-0.010,0.052,0.838,0.109,0.277,-67.905,4.673,7.818
1747600800.61,-0.147,-0.012,0.020,0.689,0.333,0.153,-67.024,5.272,8.294
1747600800.63,0.053,-0.036,0.081,0.765,0.129,0.286,-66.198,5.995,8.855
1747600800.65,0.186,0.052,-0.011,0.954,-0.151,0.246,-65.167,6.350,9.370
1747600800.67,0.101,0.047,0.046,0.965,-0.271,0.168,-64.072,6.349,9.759
1747600800.69,-0.123,-0.021,-0.058,0.951,-0.055,0.184,-62.949,6.248,10.044
1747600800.71,-0.080,-0.052,0.040,0.883,0.118,0.176,-61.895,6.521,10.406
1747600800.73,-0.001,-0.009,-0.020,0.970,0.044,0.203,-60.827,6.788,10.767
1747600800.75,0.115,0.004,-0.014,1.032,0.053,0.199,-59.669,7.036,11.140
1747600800.77,-0.036,-0.046,-0.058,1.053,0.052,0.160,-58.440,7.128,11.384
1747600800.79,-0.132,-0.086,0.050,0.885,0.152,0.255,-57.324,7.402,11.723
1747600800.81,-0.049,-0.028,0.016,0.839,0.258,0.240,-56.298,7.969,12.242
1747600800.83,0.114,0.105,0.046,0.964,-0.096,0.235,-55.255,8.233,12.632
1747600800.85,0.075,0.158,0.052,1.011,-0.168,0.161,-54.075,8.188,12.920
1747600800.87,-0.089,0.083,0.005,1.006,0.016,0.085,-52.926,8.034,13.046
1747600800.89,-0.107,-0.023,0.045,0.965,0.142,0.136,-51.780,8.035,13.154
1747600800.91,-0.045,-0.058,0.052,0.853,0.187,0.244,-50.733,8.314,13.471
1747600800.93,0.074,-0.016,0.039,0.779,0.162,0.350,-49.782,8.767,14.008
1747600800.95,0.147,0.054,0.017,0.859,-0.080,0.381,-48.788,9.154,14.635
1747600800.97,0.082,0.107,0.007,0.868,-0.204,0.274,-47.758,9.225,15.179
1747600800.99,-0.011,0.031,0.001,0.861,-0.273,0.219,-46.719,9.058,15.544
1747600801.01,0.013,-0.082,-0.024,0.863,-0.283,0.227,-45.719,8.829,15.896
1747600801.03,0.056,-0.106,-0.015,0.876,-0.244,0.215,-44.702,8.629,16.281
1747600801.05,-0.028,-0.057,-0.020,0.860,-0.084,0.230,-43.683,8.541,16.679
1747600801.07,-0.077,-0.022,-0.013,0.839,0.070,0.205,-42.666,8.604,17.061
1747600801.09,-0.040,-0.009,-0.002,0.809,-0.019,0.186,-41.713,8.756,17.424
1747600801.11,0.024,0.016,-0.029,0.847,-0.106,0.136,-40.760,8.725,17.763
1747600801.13,-0.013,0.053,0.006,1.026,-0.216,0.034,-39.696,8.481,18.224
1747600801.15,-0.059,0.040,0.068,1.041,-0.215,-0.020,-38.517,8.049,18.293
1747600801.17,-0.025,-0.029,-0.050,0.970,-0.074,-0.054,-37.387,7.717,18.322
1747600801.19,0.001,-0.062,0.039,0.888,-0.036,0.029,-36.337,7.564,18.419
1747600801.21,0.007,0.026,0.026,0.880,-0.089,0.099,-35.335,7.438,18.647
1747600801.23,0.077,0.103,0.082,0.978,-0.208,0.090,-34.270,7.270,18.932
1747600801.25,0.034,0.061,0.080,1.054,-0.252,0.027,-33.096,6.931,19.122
1747600801.27,0.015,-0.064,-0.079,0.970,-0.102,0.013,-31.950,6.658,19.302
1747600801.29,0.017,-0.139,-0.013,0.860,-0.020,0.162,-30.897,6.579,19.606
1747600801.31,0.058,-0.014,0.010,0.805,-0.134,0.288,-29.932,6.615,20.105
1747600801.33,0.098,0.124,0.015,0.923,-0.359,0.282,-28.932,6.443,20.730
1747600801.35,0.049,0.096,0.123,0.982,-0.242,0.116,-27.811,6.132,21.202
1747600801.37,-0.069,-0.032,-0.045,0.906,-0.102,0.091,-26.717,5.908,21.535
1747600801.39,-0.128,-0.063,-0.026,0.790,0.135,0.203,-25.746,5.978,21.984
1747600801.41,-0.017,0.061,-0.006,0.791,0.064,0.162,-24.831,6.174,22.474
1747600801.43,0.092,0.165,0.023,0.846,-0.265,0.119,-23.887,6.101,22.894
1747600801.45,0.059,0.112,0.019,0.872,-0.325,0.016,-22.903,5.729,23.245
1747600801.47,-0.014,-0.047,-0.008,0.885,-0.094,-0.018,-21.887,5.425,23.480
1747600801.49,0.005,-0.111,-0.091,0.762,0.131,0.103,-20.951,5.441,23.769
1747600801.51,0.119,-0.062,-0.067,0.673,0.120,0.266,-20.122,5.666,24.279
1747600801.53,0.157,0.081,0.051,0.717,-0.100,0.276,-19.322,5.763,24.914
1747600801.55,0.097,0.114,0.082,0.842,-0.180,0.214,-18.381,5.659,25.435
1747600801.57,0.046,-0.024,0.022,0.793,0.003,0.160,-17.409,5.586,25.943
1747600801.59,-0.161,-0.104,-0.180,0.640,0.193,0.158,-16.581,5.724,26.397
1747600801.61,-0.053,-0.061,-0.055,0.589,0.147,0.113,-15.876,5.973,26.862
1747600801.63,0.042,0.079,0.038,0.673,-0.094,0.034,-15.163,6.026,27.235
1747600801.65,0.039,0.089,0.049,0.730,-0.172,-0.040,-14.362,5.823,27.525
1747600801.67,-0.087,0.082,-0.054,0.657,-0.013,-0.038,-13.570,5.679,27.723
1747600801.69,-0.071,0.008,-0.148,0.511,0.128,0.031,-12.915,5.752,28.014
1747600801.71,0.050,-0.027,-0.090,0.470,-0.133,0.007,-12.367,5.758,28.333
1747600801.73,0.127,0.025,-0.030,0.471,-0.401,-0.011,-11.835,5.433,28.633
1747600801.75,0.066,-0.020,0.047,0.522,-0.363,-0.001,-11.268,4.950,28.954
1747600801.77,-0.028,-0.032,-0.061,0.483,-0.111,-0.009,-10.703,4.649,29.248
1747600801.79,-0.105,-0.146,-0.067,0.425,0.105,0.061,-10.183,4.681,29.619
1747600801.81,0.047,-0.053,-0.054,0.414,-0.013,0.092,-9.704,4.738,29.998
1747600801.83,0.098,0.117,0.062,0.424,-0.128,0.134,-9.223,4.661,30.433
1747600801.85,-0.030,0.088,0.029,0.469,-0.059,0.114,-8.705,4.555,30.929
1747600801.87,0.001,-0.047,0.022,0.476,0.035,-0.008,-8.156,4.549,31.236
1747600801.89,0.010,-0.115,-0.062,0.431,0.059,0.002,-7.638,4.603,31.503
1747600801.91,0.044,0.022,-0.056,0.427,-0.020,0.014,-7.142,4.612,31.779
1747600801.93,-0.059,0.116,-0.055,0.389,-0.035,0.063,-6.675,4.583,32.088
1747600801.95,-0.044,0.077,-0.021,0.401,-0.045,-0.079,-6.226,4.538,32.387
1747600801.97,0.024,-0.006,-0.022,0.429,-0.079,-0.118,-5.757,4.439,32.533
1747600801.98,0.007,-0.031,-0.052,0.370,-0.058,-0.123,-5.316,4.346,32.660
1747600802.01,-0.017,0.076,-0.016,0.314,0.004,-0.064,-4.936,4.289,32.818
1747600802.03,0.025,0.062,-0.040,0.318,-0.034,-0.056,-4.584,4.280,32.994
1747600802.05,0.080,0.046,-0.034,0.346,-0.055,-0.041,-4.204,4.214,33.186
1747600802.06,-0.002,0.014,-0.013,0.326,-0.000,-0.041,-3.823,4.176,33.394
1747600802.08,-0.002,0.016,-0.034,0.297,0.015,-0.020,-3.474,4.186,33.617
1747600802.10,0.004,0.067,-0.020,0.260,-0.004,0.005,-3.160,4.195,33.863
1747600802.12,0.002,0.066,-0.031,0.259,-0.085,-0.025,-2.865,4.139,34.126
1747600802.14,0.040,-0.003,-0.059,0.271,-0.130,-0.077,-2.562,4.011,34.312
1747600802.16,0.005,-0.017,-0.039,0.267,-0.082,-0.057,-2.263,3.901,34.466
1747600802.18,-0.050,0.027,0.014,0.249,0.040,-0.028,-1.981,3.878,34.648
1747600802.20,-0.024,0.080,-0.023,0.223,0.074,0.029,-1.711,3.951,34.873
1747600802.22,-0.023,0.052,-0.088,0.224,0.012,-0.080,-1.453,3.994,35.091
1747600802.24,0.048,-0.024,-0.054,0.188,-0.067,-0.081,-1.223,3.969,35.236
1747600802.26,0.035,-0.012,-0.036,0.163,-0.088,-0.021,-1.031,3.870,35.408
1747600802.28,0.019,0.042,-0.008,0.153,-0.028,0.026,-0.869,3.792,35.632
1747600802.30,-0.008,0.023,-0.003,0.154,0.062,0.049,-0.700,3.817,35.888
1747600802.32,0.036,-0.014,-0.044,0.155,0.051,0.069,-0.518,3.888,36.164
1747600802.34,0.058,0.009,-0.036,0.109,0.026,0.077,-0.359,3.936,36.446
1747600802.36,-0.021,0.018,-0.047,0.076,0.029,0.067,-0.256,3.969,36.723
1747600802.38,-0.004,0.015,-0.048,0.059,0.019,0.072,-0.183,3.994,37.005
1747600802.40,0.001,0.018,-0.028,0.020,0.104,0.065,-0.122,4.069,37.251
1747600802.42,-0.016,-0.014,-0.104,-0.034,0.111,0.063,-0.115,4.211,37.526
1747600802.44,-0.011,0.019,-0.122,-0.120,0.047,0.005,-0.205,4.299,37.765
1747600802.46,0.000,-0.021,-0.109,-0.216,-0.052,-0.038,-0.404,4.299,37.955
1747600802.48,0.038,-0.027,-0.102,-0.313,-0.078,0.001,-0.693,4.207,38.138
1747600802.50,0.019,-0.019,-0.162,-0.487,-0.020,0.105,-1.142,4.153,38.449
1747600802.52,0.027,-0.032,-0.174,-0.611,0.053,0.143,-1.763,4.174,38.857
1747600802.54,0.048,-0.075,-0.133,-0.667,0.034,0.113,-2.490,4.237,39.268
1747600802.56,0.030,-0.070,-0.128,-0.727,-0.044,0.077,-3.276,4.233,39.639
1747600802.58,-0.035,-0.003,-0.121,-0.851,0.021,0.064,-4.162,4.220,40.002
1747600802.60,-0.066,-0.004,-0.114,-0.921,0.087,-0.008,-5.177,4.308,40.331
1747600802.62,-0.015,-0.039,-0.114,-0.953,0.069,-0.111,-6.246,4.405,40.554
1747600802.64,-0.014,-0.081,-0.109,-1.025,-0.015,-0.153,-7.383,4.420,40.675
1747600802.66,0.021,-0.071,-0.083,-1.103,0.060,-0.075,-8.602,4.441,40.814
1747600802.68,0.031,-0.045,-0.073,-1.127,0.149,-0.065,-9.889,4.548,40.992
1747600802.70,0.052,-0.027,-0.038,-1.181,0.170,-0.045,-11.205,4.749,41.197
1747600802.72,0.025,-0.048,-0.036,-1.229,0.182,-0.043,-12.579,4.975,41.417
1747600802.74,0.003,-0.095,-0.064,-1.261,0.144,-0.078,-14.010,5.163,41.608
1747600802.76,0.030,-0.092,-0.011,-1.274,0.157,-0.131,-15.463,5.350,41.750
1747600802.78,-0.045,-0.020,-0.008,-1.269,0.213,-0.187,-16.920,5.547,41.818
1747600802.80,-0.115,0.011,-0.038,-1.297,0.237,-0.202,-18.399,5.774,41.840
1747600802.82,-0.071,-0.014,0.008,-1.308,0.297,-0.212,-19.903,6.063,41.846
1747600802.84,0.021,-0.033,-0.011,-1.291,0.266,-0.280,-21.408,6.354,41.817
1747600802.86,0.046,-0.065,-0.007,-1.305,0.115,-0.293,-22.920,6.504,41.713
1747600802.88,0.051,-0.087,0.040,-1.328,0.039,-0.228,-24.454,6.526,41.644
1747600802.90,0.040,-0.081,-0.045,-1.347,0.136,-0.243,-25.999,6.559,41.587
1747600802.92,-0.021,-0.064,-0.042,-1.374,0.211,-0.271,-27.573,6.720,41.502
1747600802.94,-0.075,-0.080,0.028,-1.403,0.208,-0.251,-29.184,6.901,41.392
1747600802.96,0.020,-0.098,-0.009,-1.443,0.213,-0.176,-30.838,7.112,41.292
1747600802.98,0.114,-0.078,0.004,-1.448,0.160,-0.168,-32.494,7.348,41.254
1747600803.00,0.066,-0.047,-0.018,-1.470,0.077,-0.197,-34.175,7.480,41.180
1747600803.02,0.049,-0.044,-0.047,-1.485,0.047,-0.153,-35.875,7.567,41.124
1747600803.04,0.072,-0.034,-0.016,-1.495,0.050,-0.126,-37.581,7.675,41.096
1747600803.06,0.061,-0.023,0.041,-1.535,0.049,-0.089,-39.312,7.818,41.135
1747600803.08,0.028,-0.010,0.082,-1.535,0.102,-0.104,-41.070,8.022,41.165
1747600803.10,-0.004,-0.004,0.038,-1.519,0.162,-0.136,-42.816,8.272,41.164
1747600803.12,-0.038,-0.026,-0.022,-1.476,0.135,-0.221,-44.536,8.491,41.074
1747600803.14,-0.061,-0.017,-0.014,-1.454,0.117,-0.277,-46.232,8.601,40.827
1747600803.16,-0.036,-0.011,-0.002,-1.465,0.146,-0.308,-47.923,8.662,40.522
1747600803.18,0.014,-0.006,0.037,-1.462,0.213,-0.339,-49.643,8.748,40.142
1747600803.20,0.055,-0.037,-0.006,-1.470,0.049,-0.277,-51.348,8.785,39.769
1747600803.22,0.135,-0.037,-0.006,-1.461,-0.080,-0.259,-53.052,8.710,39.478
1747600803.24,0.140,0.002,0.019,-1.442,-0.135,-0.304,-54.736,8.487,39.114
1747600803.26,0.052,0.015,0.022,-1.509,-0.170,-0.358,-56.463,8.098,38.597
1747600803.28,-0.006,-0.021,0.019,-1.574,-0.236,-0.267,-58.254,7.697,38.122
