Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Pitch,Roll,Yaw
1747601895.00,-0.019,-0.013,-0.008,0.046,0.057,0.028,-88.475,10.980,-26.042
1747601895.01,0.005,0.004,-0.003,0.056,0.070,0.024,-88.411,11.600,-25.492
1747601895.03,0.014,0.004,-0.003,0.049,0.063,0.035,-88.345,12.531,-24.641
1747601895.05,-0.001,0.015,0.013,0.059,0.038,0.017,-88.277,13.212,-24.012
1747601895.07,-0.003,0.001,0.014,0.086,0.021,0.008,-88.189,12.792,-24.461
1747601895.09,-0.001,-0.002,0.031,0.049,0.006,0.012,-88.112,12.581,-24.692
1747601895.11,-0.002,-0.012,0.021,0.037,0.005,0.020,-88.058,12.897,-24.372
1747601895.13,-0.001,-0.005,0.039,0.014,0.023,0.018,-88.032,13.351,-23.935
1747601895.15,0.002,0.009,0.035,0.002,0.022,0.002,-88.027,13.656,-23.654
1747601895.17,-0.001,-0.005,0.030,-0.023,0.003,0.003,-88.042,13.758,-23.576
1747601895.19,0.009,-0.005,0.021,-0.023,-0.069,-0.010,-88.082,13.974,-23.323
1747601895.21,0.028,-0.003,0.011,-0.011,-0.102,-0.002,-88.108,13.768,-23.420
1747601895.23,0.022,0.005,0.006,0.005,-0.091,-0.019,-88.122,13.474,-23.605
1747601895.25,-0.012,0.008,0.002,-0.018,-0.066,-0.018,-88.141,12.625,-24.369
1747601895.27,0.001,-0.003,-0.007,0.001,-0.046,-0.005,-88.162,12.400,-24.524
1747601895.29,0.018,-0.023,0.006,0.016,-0.022,0.017,-88.155,12.619,-24.271
1747601895.31,0.013,-0.013,-0.008,0.032,-0.016,0.027,-88.123,13.517,-23.356
1747601895.33,-0.002,0.019,-0.028,0.053,-0.060,0.020,-88.071,13.773,-23.056
1747601895.35,-0.004,0.023,-0.017,0.042,0.036,0.022,-88.006,13.764,-23.042
1747601895.37,-0.013,-0.025,0.028,-0.021,0.081,0.058,-87.989,15.016,-21.866
1747601895.39,-0.018,-0.047,0.003,-0.021,0.010,0.106,-87.979,18.267,-18.673
1747601895.41,0.022,-0.022,0.004,-0.021,-0.007,0.121,-87.962,21.929,-15.013
