Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Pitch,Roll,Yaw
1747601258.55,-0.007,-0.005,-0.008,-0.015,0.018,0.005,-87.842,87.243,41.391
1747601258.57,-0.006,-0.006,0.006,0.004,0.041,0.008,-87.841,87.484,41.588
1747601258.59,-0.005,0.001,-0.003,0.013,0.040,0.008,-87.826,87.010,41.064
1747601258.61,-0.009,-0.002,0.000,-0.015,0.002,-0.000,-87.819,86.667,40.704
1747601258.63,-0.005,-0.007,0.008,-0.020,0.036,0.001,-87.827,86.973,40.991
1747601258.65,-0.005,0.001,0.005,-0.021,0.074,0.000,-87.829,87.761,41.715
1747601258.67,-0.004,0.004,-0.012,0.012,0.032,-0.009,-87.838,87.782,41.673
1747601258.69,-0.001,-0.005,0.000,-0.037,0.000,-0.001,-87.850,88.187,42.060
1747601258.71,0.006,-0.003,0.001,-0.019,0.012,0.005,-87.852,89.348,43.217
1747601258.73,-0.001,-0.007,-0.014,-0.001,0.006,-0.014,-87.861,89.675,43.533
1747601258.75,0.016,0.001,-0.018,0.037,-0.004,0.002,-87.869,89.084,42.930
1747601258.77,0.004,0.006,-0.027,0.021,-0.053,0.027,-87.851,87.915,41.799
1747601258.79,-0.005,-0.011,-0.031,0.030,-0.015,0.034,-87.812,86.988,40.915
1747601258.81,-0.025,0.003,0.009,-0.000,0.081,-0.000,-87.786,86.609,40.496
1747601258.83,-0.012,-0.006,-0.003,0.030,0.057,-0.007,-87.790,85.965,39.765
1747601258.85,0.011,0.007,-0.017,0.050,-0.006,0.007,-87.783,84.330,38.105
1747601258.87,0.012,0.008,0.003,0.030,0.045,0.034,-87.749,82.455,36.211
1747601258.89,-0.032,-0.004,-0.009,0.015,0.079,0.010,-87.727,81.998,35.686
1747601258.91,-0.033,-0.007,0.021,-0.024,0.036,0.011,-87.735,82.406,36.023
1747601258.93,-0.014,0.000,0.022,-0.003,-0.010,0.029,-87.706,82.517,36.120
1747601258.95,-0.012,-0.009,0.012,-0.012,0.007,0.045,-87.663,82.835,36.449
1747601258.97,-0.013,-0.012,0.026,0.009,0.093,0.057,-87.610,83.303,36.857
1747601258.99,-0.033,0.018,0.004,0.037,0.044,0.037,-87.581,82.897,36.388
1747601259.01,-0.012,0.015,0.019,-0.003,0.091,0.043,-87.542,83.032,36.450
1747601259.03,-0.036,0.016,0.013,0.018,0.087,0.026,-87.515,83.212,36.517
1747601259.05,-0.007,-0.030,0.008,-0.020,0.065,0.035,-87.492,83.733,36.947
1747601259.07,0.036,-0.020,0.011,-0.015,0.004,0.017,-87.475,84.729,37.900
1747601259.09,0.048,0.019,-0.015,0.028,-0.081,-0.003,-87.475,84.662,37.879
1747601259.11,0.031,0.024,-0.030,0.020,-0.148,-0.027,-87.496,83.975,37.323
1747601259.13,0.012,-0.012,-0.015,0.011,-0.142,-0.018,-87.527,83.378,36.896
1747601259.15,0.005,-0.012,-0.013,0.054,-0.127,-0.019,-87.536,82.513,36.182
1747601259.17,0.005,0.011,-0.004,0.078,-0.148,-0.000,-87.521,80.506,34.329
1747601259.19,-0.015,0.004,-0.007,0.065,-0.176,0.024,-87.471,78.189,32.201
1747601259.21,-0.035,-0.016,0.018,0.054,-0.119,0.012,-87.429,76.558,30.747
1747601259.23,-0.009,-0.003,0.036,0.063,-0.034,-0.005,-87.404,75.095,29.365
1747601259.25,-0.012,0.016,0.033,0.065,-0.052,-0.021,-87.396,73.378,27.680
1747601259.27,-0.024,0.011,0.022,0.070,-0.106,-0.001,-87.387,71.520,25.918
1747601259.29,-0.019,-0.015,0.027,0.094,-0.081,-0.003,-87.378,69.659,24.164
1747601259.31,-0.017,-0.014,0.017,0.147,-0.070,-0.015,-87.358,67.376,21.957
1747601259.33,-0.007,0.014,-0.001,0.222,-0.081,-0.012,-87.302,63.552,18.221
1747601259.35,0.011,0.021,0.014,0.243,-0.094,0.004,-87.205,58.868,13.628
1747601259.37,-0.005,-0.006,0.014,0.324,-0.068,0.011,-87.045,54.037,8.880
1747601259.39,-0.067,-0.023,0.016,0.426,-0.074,-0.016,-86.805,48.085,3.003
1747601259.41,-0.100,0.007,-0.015,0.556,-0.004,-0.042,-86.439,41.032,-4.007
1747601259.43,-0.105,0.027,-0.021,0.666,0.158,-0.032,-85.907,34.139,-11.008
1747601259.45,-0.072,0.015,-0.017,0.737,0.186,0.019,-85.226,28.768,-16.598
1747601259.47,-0.013,0.015,0.006,0.788,0.257,0.100,-84.413,25.245,-20.370
1747601259.49,-0.017,-0.011,0.071,0.755,0.325,0.164,-83.546,23.540,-22.450
1747601259.51,-0.073,-0.074,0.021,0.734,0.197,0.176,-82.687,22.584,-23.702
1747601259.53,-0.043,-0.056,0.015,0.835,0.138,0.166,-81.795,21.626,-24.857
1747601259.55,0.055,0.044,0.027,1.013,0.229,0.147,-80.734,20.477,-26.235
1747601259.57,0.029,0.091,-0.006,1.046,-0.061,0.122,-79.563,19.074,-27.762
1747601259.59,-0.001,-0.026,0.052,0.900,0.130,0.177,-78.448,18.040,-28.815
1747601259.61,0.001,-0.084,0.078,0.892,0.294,0.265,-77.413,17.947,-29.254
1747601259.63,0.053,-0.011,0.098,0.835,0.265,0.332,-76.353,18.406,-29.224
1747601259.65,0.053,0.058,0.049,0.877,0.019,0.265,-75.322,18.604,-29.248
1747601259.67,0.056,0.071,0.075,0.839,-0.071,0.277,-74.292,18.515,-29.384
1747601259.69,-0.070,0.018,0.099,0.774,-0.132,0.247,-73.317,18.380,-29.474
1747601259.71,-0.088,-0.029,0.051,0.760,-0.078,0.272,-72.394,18.211,-29.550
1747601259.73,-0.053,0.027,0.042,0.780,-0.017,0.246,-71.471,18.251,-29.543
1747601259.75,-0.050,0.064,-0.025,0.834,0.088,0.153,-70.535,18.063,-29.823
1747601259.77,-0.103,0.022,-0.079,0.948,0.083,0.049,-69.524,17.621,-30.481
1747601259.79,-0.110,-0.047,-0.111,0.972,0.314,0.015,-68.437,17.018,-31.381
1747601259.81,-0.068,-0.093,-0.008,0.770,0.661,0.061,-67.479,16.936,-32.158
1747601259.83,-0.032,-0.107,-0.084,0.648,0.578,0.251,-66.664,17.475,-32.389
1747601259.85,0.209,-0.087,0.039,0.673,0.546,0.364,-65.856,18.436,-32.126
1747601259.87,0.303,-0.020,-0.089,0.920,0.124,0.353,-64.840,19.031,-31.936
1747601259.89,0.160,0.041,0.002,0.842,-0.023,0.213,-63.785,19.050,-32.020
1747601259.91,0.004,0.027,-0.095,0.917,-0.171,0.160,-62.758,18.610,-32.391
1747601259.93,0.012,-0.046,0.029,0.869,-0.073,0.194,-61.749,18.251,-32.702
1747601259.95,0.030,-0.109,-0.053,0.822,-0.162,0.295,-60.730,18.045,-32.839
1747601259.97,0.049,-0.096,-0.031,0.813,-0.062,0.346,-59.719,18.004,-32.747
1747601259.99,-0.030,-0.015,0.063,0.681,0.053,0.338,-58.781,18.175,-32.550
1747601260.01,-0.113,0.060,0.053,0.609,-0.031,0.408,-57.974,18.475,-32.226
1747601260.03,0.020,0.103,0.013,0.758,-0.073,0.422,-57.093,18.774,-31.814
1747601260.05,-0.029,0.126,-0.067,0.898,-0.238,0.251,-56.044,18.687,-31.702
1747601260.07,-0.146,0.101,-0.067,0.971,-0.193,0.017,-54.975,18.123,-32.047
1747601260.09,-0.123,-0.025,0.054,0.853,0.081,-0.025,-53.969,17.524,-32.681
1747601260.11,0.050,-0.189,0.071,0.455,0.197,0.242,-53.235,17.571,-32.873
1747601260.13,0.176,-0.095,0.037,0.427,-0.022,0.468,-52.653,18.030,-32.441
1747601260.15,0.144,0.142,0.005,0.649,-0.311,0.441,-51.915,18.272,-31.907
1747601260.17,-0.084,0.223,-0.060,0.863,-0.452,0.203,-50.966,17.902,-31.764
1747601260.19,-0.150,0.102,0.009,0.882,-0.139,0.044,-49.949,17.317,-32.080
1747601260.21,-0.120,-0.128,-0.024,0.604,0.124,0.099,-49.101,17.098,-32.370
1747601260.23,-0.047,-0.202,0.010,0.466,0.266,0.261,-48.481,17.390,-32.316
1747601260.25,-0.013,0.023,-0.025,0.580,0.153,0.246,-47.837,17.753,-32.154
1747601260.27,0.016,0.127,-0.081,0.709,-0.066,0.109,-47.057,17.775,-32.189
1747601260.29,0.039,0.053,-0.025,0.717,-0.103,-0.069,-46.266,17.397,-32.537
1747601260.31,0.018,-0.090,-0.018,0.596,-0.134,-0.028,-45.561,16.933,-32.971
1747601260.33,0.092,-0.162,-0.063,0.427,-0.158,0.173,-44.988,16.698,-33.096
1747601260.35,0.108,-0.059,0.018,0.450,-0.215,0.293,-44.441,16.625,-32.911
1747601260.37,0.063,0.083,-0.026,0.570,-0.391,0.237,-43.793,16.400,-32.719
1747601260.39,0.055,0.113,0.001,0.643,-0.409,0.121,-43.048,15.911,-32.724
